word,mean_percentile,n_sources,sources,mean_raw_concreteness,gloss_english,tier,selected,gloss_source
Strand,0.6765,1,Kanske2010,2.269841,beach,core,TRUE,hack_llm_translation
Arsch,0.673,1,Kanske2010,2.274194,ass,core,TRUE,hack_llm_translation
Becken,0.673,1,Kanske2010,2.274194,basin,core,TRUE,hack_llm_translation
Konfekt,0.673,1,Kanske2010,2.274194,confectionery,core,TRUE,hack_llm_translation
Knast,0.6705,1,Kanske2010,2.285714,prison,core,TRUE,hack_llm_translation
Schaum,0.6705,1,Kanske2010,2.285714,foam,core,TRUE,hack_llm_translation
Haut,0.667,1,Kanske2010,2.301587,skin,core,TRUE,hack_llm_translation
Leiche,0.667,1,Kanske2010,2.301587,corpse,core,TRUE,hack_llm_translation
Organ,0.667,1,Kanske2010,2.301587,organ,core,TRUE,hack_llm_translation
Riegel,0.667,1,Kanske2010,2.301587,bolt,core,TRUE,hack_llm_translation
Vorhang,0.667,1,Kanske2010,2.301587,curtain,core,TRUE,hack_llm_translation
Metall,0.664,1,Kanske2010,2.306452,metal,core,TRUE,hack_llm_translation
Kot,0.663,1,Kanske2010,2.31746,feces,core,TRUE,hack_llm_translation
Raps,0.662,1,Kanske2010,2.322581,rapeseed,core,TRUE,hack_llm_translation
Freibad,0.659,1,Kanske2010,2.333333,outdoor pool,core,TRUE,hack_llm_translation
Junge,0.659,1,Kanske2010,2.333333,boy,core,TRUE,hack_llm_translation
Kacke,0.659,1,Kanske2010,2.333333,poop,core,TRUE,hack_llm_translation
Leichnam,0.659,1,Kanske2010,2.333333,corpse,core,TRUE,hack_llm_translation
Muschi,0.659,1,Kanske2010,2.333333,pussy,core,TRUE,hack_llm_translation
Hotel,0.656,1,Kanske2010,2.33871,hotel,core,TRUE,hack_llm_translation
Akne,0.655,1,Kanske2010,2.349206,acne,core,TRUE,hack_llm_translation
Platte,0.654,1,Kanske2010,2.354839,record,core,TRUE,hack_llm_translation
Koks,0.6525,1,Kanske2010,2.380952,cocaine,core,TRUE,hack_llm_translation
Ordner,0.6525,1,Kanske2010,2.380952,folder,core,TRUE,hack_llm_translation
Viper,0.651,1,Kanske2010,2.387097,viper,core,TRUE,hack_llm_translation
Lehrer,0.65,1,Kanske2010,2.403226,teacher,core,TRUE,hack_llm_translation
Bild,0.6485,1,Kanske2010,2.412698,picture,core,TRUE,hack_llm_translation
Grab,0.6485,1,Kanske2010,2.412698,grave,core,TRUE,hack_llm_translation
Palast,0.647,1,Kanske2010,2.419355,palace,core,TRUE,hack_llm_translation
Saal,0.646,1,Kanske2010,2.428571,hall,core,TRUE,hack_llm_translation
Film,0.6445,1,Kanske2010,2.435484,film,core,TRUE,hack_llm_translation
Sitz,0.6445,1,Kanske2010,2.435484,seat,core,TRUE,hack_llm_translation
Knoten,0.6425,1,Kanske2010,2.444444,knot,core,TRUE,hack_llm_translation
Plakat,0.6425,1,Kanske2010,2.444444,poster,core,TRUE,hack_llm_translation
Feld,0.6405,1,Kanske2010,2.451613,field,core,TRUE,hack_llm_translation
Kreis,0.6405,1,Kanske2010,2.451613,circle,core,TRUE,hack_llm_translation
Buckel,0.6375,1,Kanske2010,2.460318,hump,core,TRUE,hack_llm_translation
Futter,0.6375,1,Kanske2010,2.460318,feed,core,TRUE,hack_llm_translation
Giebel,0.6375,1,Kanske2010,2.460318,gable,core,TRUE,hack_llm_translation
Knabe,0.6375,1,Kanske2010,2.460318,boy,core,TRUE,hack_llm_translation
Rampe,0.635,1,Kanske2010,2.467742,ramp,core,TRUE,hack_llm_translation
Seide,0.634,1,Kanske2010,2.483871,silk,core,TRUE,hack_llm_translation
Anus,0.632,1,Kanske2010,2.5,anus,core,TRUE,hack_llm_translation
Frucht,0.632,1,Kanske2010,2.5,fruit,core,TRUE,hack_llm_translation
Schlaufe,0.632,1,Kanske2010,2.5,loop,core,TRUE,hack_llm_translation
Kapsel,0.63,1,Kanske2010,2.508197,capsule,core,TRUE,hack_llm_translation
Drucker,0.629,1,Kanske2010,2.532258,printer,core,TRUE,hack_llm_translation
Sonne,0.628,1,Kanske2010,2.539683,sun,core,TRUE,hack_llm_translation
Gepäck,0.627,1,Kanske2010,2.571429,luggage,core,TRUE,hack_llm_translation
Möse,0.626,1,Kanske2010,2.573771,pussy,core,TRUE,hack_llm_translation
Schleim,0.625,1,Kanske2010,2.580645,slime,core,TRUE,hack_llm_translation
Knorpel,0.624,1,Kanske2010,2.587302,cartilage,core,TRUE,hack_llm_translation
Bordell,0.6225,1,Kanske2010,2.596774,brothel,core,TRUE,hack_llm_translation
Zelle,0.6225,1,Kanske2010,2.596774,cell,core,TRUE,hack_llm_translation
Delle,0.6205,1,Kanske2010,2.603175,dent,core,TRUE,hack_llm_translation
Satin,0.6205,1,Kanske2010,2.603175,satin,core,TRUE,hack_llm_translation
Eiter,0.619,1,Kanske2010,2.612903,pus,core,TRUE,hack_llm_translation
Kerker,0.6175,1,Kanske2010,2.634921,dungeon,core,TRUE,hack_llm_translation
Vulva,0.6175,1,Kanske2010,2.634921,vulva,core,TRUE,hack_llm_translation
Akte,0.6145,1,Kanske2010,2.698413,file,core,TRUE,hack_llm_translation
Bar,0.6145,1,Kanske2010,2.698413,bar,core,TRUE,hack_llm_translation
Grübchen,0.6145,1,Kanske2010,2.698413,dimple,core,TRUE,hack_llm_translation
Kante,0.6145,1,Kanske2010,2.698413,edge,core,TRUE,hack_llm_translation
Klempner,0.612,1,Kanske2010,2.704918,plumber,core,TRUE,hack_llm_translation
Maul,0.611,1,Kanske2010,2.714286,mouth,core,TRUE,hack_llm_translation
Diele,0.6095,1,Kanske2010,2.730159,hallway,core,TRUE,hack_llm_translation
Kleidung,0.6095,1,Kanske2010,2.730159,clothing,core,TRUE,hack_llm_translation
Getränk,0.608,1,Kanske2010,2.737705,drink,core,TRUE,hack_llm_translation
Album,0.607,1,Kanske2010,2.741936,album,core,TRUE,hack_llm_translation
Basar,0.6055,1,Kanske2010,2.758065,bazaar,core,TRUE,hack_llm_translation
Büro,0.6055,1,Kanske2010,2.758065,office,core,TRUE,hack_llm_translation
Abteil,0.604,1,Kanske2010,2.761905,compartment,core,TRUE,hack_llm_translation
Mast,0.602,1,Kanske2010,2.774194,mast,core,TRUE,hack_llm_translation
Parfüm,0.602,1,Kanske2010,2.774194,perfume,core,TRUE,hack_llm_translation
Streifen,0.602,1,Kanske2010,2.774194,stripe,core,TRUE,hack_llm_translation
Müll,0.5995,1,Kanske2010,2.793651,trash,core,TRUE,hack_llm_translation
Röhre,0.5995,1,Kanske2010,2.793651,tube,core,TRUE,hack_llm_translation
Grind,0.598,1,Kanske2010,2.809524,scab,core,TRUE,hack_llm_translation
Winkel,0.597,1,Kanske2010,2.825397,angle,core,TRUE,hack_llm_translation
Siegel,0.596,1,Kanske2010,2.870968,seal,core,TRUE,hack_llm_translation
Soja,0.595,1,Kanske2010,2.873016,soy,core,TRUE,hack_llm_translation
Achse,0.594,1,Kanske2010,2.888889,axle,core,TRUE,hack_llm_translation
Bruder,0.5925,1,Kanske2010,2.903226,brother,core,TRUE,hack_llm_translation
Gewand,0.5925,1,Kanske2010,2.903226,garment,core,TRUE,hack_llm_translation
Spalte,0.591,1,Kanske2010,2.920635,crack,core,TRUE,hack_llm_translation
Fotze,0.5895,1,Kanske2010,2.936508,cunt,core,TRUE,hack_llm_translation
Stoff,0.5895,1,Kanske2010,2.936508,fabric,core,TRUE,hack_llm_translation
Bogen,0.5875,1,Kanske2010,2.951613,arch,core,TRUE,hack_llm_translation
Nektar,0.5875,1,Kanske2010,2.951613,nectar,core,TRUE,hack_llm_translation
Dreck,0.586,1,Kanske2010,2.952381,dirt,core,TRUE,hack_llm_translation
Herpes,0.585,1,Kanske2010,2.968254,herpes,core,TRUE,hack_llm_translation
Stapel,0.584,1,Kanske2010,2.984127,stack,core,TRUE,hack_llm_translation
Ekzem,0.5825,1,Kanske2010,3,eczema,core,TRUE,hack_llm_translation
Scheisse,0.5825,1,Kanske2010,3,shit,core,TRUE,hack_llm_translation
Bauer,0.581,1,Kanske2010,3.016129,farmer,core,TRUE,hack_llm_translation
Kuss,0.5795,1,Kanske2010,3.031746,kiss,core,TRUE,hack_llm_translation
Prospekt,0.5795,1,Kanske2010,3.031746,brochure,core,TRUE,hack_llm_translation
Golf,0.577,1,Kanske2010,3.032258,golf,core,TRUE,hack_llm_translation
Mist,0.577,1,Kanske2010,3.032258,manure,core,TRUE,hack_llm_translation
Schimmel,0.577,1,Kanske2010,3.032258,mold,core,TRUE,hack_llm_translation
Gasse,0.575,1,Kanske2010,3.048387,alley,core,TRUE,hack_llm_translation
Wampe,0.574,1,Kanske2010,3.065574,belly,core,TRUE,hack_llm_translation
Büfett,0.572,1,Kanske2010,3.079365,buffet,core,TRUE,hack_llm_translation
Trophäe,0.572,1,Kanske2010,3.079365,trophy,core,TRUE,hack_llm_translation
Wunde,0.572,1,Kanske2010,3.079365,wound,core,TRUE,hack_llm_translation
Lager,0.569,1,Kanske2010,3.096774,warehouse,core,TRUE,hack_llm_translation
Sänger,0.569,1,Kanske2010,3.096774,singer,core,TRUE,hack_llm_translation
Schweiss,0.569,1,Kanske2010,3.096774,sweat,core,TRUE,hack_llm_translation
Drogen,0.567,1,Kanske2010,3.126984,drugs,core,TRUE,hack_llm_translation
Gebälk,0.566,1,Kanske2010,3.129032,timberwork,core,TRUE,hack_llm_translation
Bistro,0.565,1,Kanske2010,3.142857,bistro,core,TRUE,hack_llm_translation
Kuhle,0.5635,1,Kanske2010,3.15873,pit,core,TRUE,hack_llm_translation
Stummel,0.5635,1,Kanske2010,3.15873,stub,core,TRUE,hack_llm_translation
Quadrat,0.562,1,Kanske2010,3.16129,square,core,TRUE,hack_llm_translation
Bündel,0.56,1,Kanske2010,3.174603,bundle,core,TRUE,hack_llm_translation
Polyp,0.56,1,Kanske2010,3.174603,polyp,core,TRUE,hack_llm_translation
Tumor,0.56,1,Kanske2010,3.174603,tumor,core,TRUE,hack_llm_translation
Disco,0.5575,1,Kanske2010,3.206349,disco,core,TRUE,hack_llm_translation
Galle,0.5575,1,Kanske2010,3.206349,bile,core,TRUE,hack_llm_translation
Blutung,0.5555,1,Kanske2010,3.209677,bleeding,core,TRUE,hack_llm_translation
Köter,0.5555,1,Kanske2010,3.209677,mutt,core,TRUE,hack_llm_translation
Mama,0.554,1,Kanske2010,3.222222,mom,core,TRUE,hack_llm_translation
Arznei,0.551,1,Kanske2010,3.238095,medicine,core,TRUE,hack_llm_translation
Dozent,0.551,1,Kanske2010,3.238095,lecturer,core,TRUE,hack_llm_translation
Farmer,0.551,1,Kanske2010,3.238095,farmer,core,TRUE,hack_llm_translation
Fracht,0.551,1,Kanske2010,3.238095,cargo,core,TRUE,hack_llm_translation
Schnauze,0.551,1,Kanske2010,3.238095,snout,core,TRUE,hack_llm_translation
Pocken,0.548,1,Kanske2010,3.241936,smallpox,core,TRUE,hack_llm_translation
Lumpen,0.547,1,Kanske2010,3.269841,rags,core,TRUE,hack_llm_translation
Archiv,0.546,1,Kanske2010,3.278689,archive,core,TRUE,hack_llm_translation
Gemächt,0.5445,1,Kanske2010,3.301587,genitals,core,TRUE,hack_llm_translation
Picknick,0.5445,1,Kanske2010,3.301587,picnic,core,TRUE,hack_llm_translation
Markt,0.5425,1,Kanske2010,3.31746,market,core,TRUE,hack_llm_translation
Tänzer,0.5425,1,Kanske2010,3.31746,dancer,core,TRUE,hack_llm_translation
Dampf,0.5405,1,Kanske2010,3.322581,steam,core,TRUE,hack_llm_translation
Roman,0.5405,1,Kanske2010,3.322581,novel,core,TRUE,hack_llm_translation
Dame,0.538,1,Kanske2010,3.333333,lady,core,TRUE,hack_llm_translation
Henker,0.538,1,Kanske2010,3.333333,executioner,core,TRUE,hack_llm_translation
Monteur,0.538,1,Kanske2010,3.333333,mechanic,core,TRUE,hack_llm_translation
Geschwür,0.536,1,Kanske2010,3.33871,ulcer,core,TRUE,hack_llm_translation
Athlet,0.535,1,Kanske2010,3.370968,athlete,core,TRUE,hack_llm_translation
Läufer,0.534,1,Kanske2010,3.387097,runner,core,TRUE,hack_llm_translation
Anwalt,0.532,1,Kanske2010,3.412698,lawyer,core,TRUE,hack_llm_translation
Masseur,0.532,1,Kanske2010,3.412698,masseur,core,TRUE,hack_llm_translation
Puff,0.532,1,Kanske2010,3.412698,brothel,core,TRUE,hack_llm_translation
Räuber,0.53,1,Kanske2010,3.444444,robber,core,TRUE,hack_llm_translation
Glitzer,0.5285,1,Kanske2010,3.460318,glitter,core,TRUE,hack_llm_translation
Porno,0.5285,1,Kanske2010,3.460318,porn,core,TRUE,hack_llm_translation
Abfall,0.527,1,Kanske2010,3.467742,waste,core,TRUE,hack_llm_translation
Kurve,0.525,1,Kanske2010,3.492064,curve,core,TRUE,hack_llm_translation
Maler,0.525,1,Kanske2010,3.492064,painter,core,TRUE,hack_llm_translation
Zeile,0.525,1,Kanske2010,3.492064,line,core,TRUE,hack_llm_translation
Graphik,0.5225,1,Kanske2010,3.507937,graphic,core,TRUE,hack_llm_translation
Schmutz,0.5225,1,Kanske2010,3.507937,dirt,core,TRUE,hack_llm_translation
Funzel,0.521,1,Kanske2010,3.564516,dim lamp,core,TRUE,hack_llm_translation
Maid,0.52,1,Kanske2010,3.587302,maiden,core,TRUE,hack_llm_translation
Bote,0.518,1,Kanske2010,3.603175,messenger,core,TRUE,hack_llm_translation
Gedärm,0.518,1,Kanske2010,3.603175,intestines,core,TRUE,hack_llm_translation
Rasur,0.518,1,Kanske2010,3.603175,shave,core,TRUE,hack_llm_translation
Geburt,0.516,1,Kanske2010,3.634921,birth,core,TRUE,hack_llm_translation
Geschenk,0.515,1,Kanske2010,3.666667,gift,core,TRUE,hack_llm_translation
Fetzen,0.5135,1,Kanske2010,3.68254,scrap,core,TRUE,hack_llm_translation
Sklave,0.5135,1,Kanske2010,3.68254,slave,core,TRUE,hack_llm_translation
Ladung,0.512,1,Kanske2010,3.714286,cargo,core,TRUE,hack_llm_translation
Moschus,0.5105,1,Kanske2010,3.730159,musk,core,TRUE,hack_llm_translation
Tanz,0.5105,1,Kanske2010,3.730159,dance,core,TRUE,hack_llm_translation
Bastler,0.5085,1,Kanske2010,3.741936,hobbyist,core,TRUE,hack_llm_translation
Rotz,0.5085,1,Kanske2010,3.741936,snot,core,TRUE,hack_llm_translation
Furz,0.507,1,Kanske2010,3.746032,fart,core,TRUE,hack_llm_translation
Fahrer,0.506,1,Kanske2010,3.758065,driver,core,TRUE,hack_llm_translation
Tango,0.505,1,Kanske2010,3.774194,tango,core,TRUE,hack_llm_translation
Gedicht,0.503,1,Kanske2010,3.777778,poem,core,TRUE,hack_llm_translation
Notar,0.503,1,Kanske2010,3.777778,notary,core,TRUE,hack_llm_translation
Student,0.503,1,Kanske2010,3.777778,student,core,TRUE,hack_llm_translation
Ausguck,0.501,1,Kanske2010,3.790323,lookout,core,TRUE,hack_llm_translation
Figur,0.499,1,Kanske2010,3.825397,figure,core,TRUE,hack_llm_translation
Kunde,0.499,1,Kanske2010,3.825397,customer,core,TRUE,hack_llm_translation
Pussy,0.499,1,Kanske2010,3.825397,pussy,core,TRUE,hack_llm_translation
Pups,0.497,1,Kanske2010,3.83871,fart,core,TRUE,hack_llm_translation
Autor,0.496,1,Kanske2010,3.854839,author,core,TRUE,hack_llm_translation
Krüppel,0.494,1,Kanske2010,3.888889,cripple,core,TRUE,hack_llm_translation
Morast,0.494,1,Kanske2010,3.888889,mire,core,TRUE,hack_llm_translation
Schläger,0.494,1,Kanske2010,3.888889,racket,core,TRUE,hack_llm_translation
Nazi,0.492,1,Kanske2010,3.919355,nazi,core,TRUE,hack_llm_translation
Schnitt,0.491,1,Kanske2010,3.952381,cut,core,TRUE,hack_llm_translation
Geisel,0.489,1,Kanske2010,4,hostage,core,TRUE,hack_llm_translation
Krebs,0.489,1,Kanske2010,4,cancer,core,TRUE,hack_llm_translation
Nutte,0.489,1,Kanske2010,4,whore,core,TRUE,hack_llm_translation
Getier,0.4865,1,Kanske2010,4.015873,creatures,core,TRUE,hack_llm_translation
Notiz,0.4865,1,Kanske2010,4.015873,note,core,TRUE,hack_llm_translation
Speicher,0.485,1,Kanske2010,4.047619,storage,core,TRUE,hack_llm_translation
Hochzeit,0.484,1,Kanske2010,4.048387,wedding,core,TRUE,hack_llm_translation
Ass,0.483,1,Kanske2010,4.064516,ace,core,TRUE,hack_llm_translation
Einfahrt,0.4815,1,Kanske2010,4.079365,driveway,core,TRUE,hack_llm_translation
Lepra,0.4815,1,Kanske2010,4.079365,leprosy,core,TRUE,hack_llm_translation
Falle,0.48,1,Kanske2010,4.080645,trap,core,TRUE,hack_llm_translation
Gruppe,0.479,1,Kanske2010,4.095238,group,core,TRUE,hack_llm_translation
Slalom,0.478,1,Kanske2010,4.111111,slalom,core,TRUE,hack_llm_translation
Gang,0.4765,1,Kanske2010,4.126984,gang,core,TRUE,hack_llm_translation
Gewürm,0.4765,1,Kanske2010,4.126984,vermin,core,TRUE,hack_llm_translation
Lesbe,0.475,1,Kanske2010,4.142857,lesbian,core,TRUE,hack_llm_translation
Gatte,0.4735,1,Kanske2010,4.145161,spouse,core,TRUE,hack_llm_translation
Prärie,0.4735,1,Kanske2010,4.145161,prairie,core,TRUE,hack_llm_translation
Kiffer,0.4715,1,Kanske2010,4.174603,stoner,core,TRUE,hack_llm_translation
Paar,0.4715,1,Kanske2010,4.174603,pair,core,TRUE,hack_llm_translation
Himmel,0.47,1,Kanske2010,4.177419,sky,core,TRUE,hack_llm_translation
Gift,0.4685,1,Kanske2010,4.190476,poison,core,TRUE,hack_llm_translation
Harem,0.4685,1,Kanske2010,4.190476,harem,core,TRUE,hack_llm_translation
Abdruck,0.467,1,Kanske2010,4.196721,imprint,core,TRUE,hack_llm_translation
Fest,0.4645,1,Kanske2010,4.206349,festival,core,TRUE,hack_llm_translation
Husten,0.4645,1,Kanske2010,4.206349,cough,core,TRUE,hack_llm_translation
Säufer,0.4645,1,Kanske2010,4.206349,drunkard,core,TRUE,hack_llm_translation
Schlund,0.4645,1,Kanske2010,4.206349,throat,core,TRUE,hack_llm_translation
Bildnis,0.461,1,Kanske2010,4.222222,portrait,core,TRUE,hack_llm_translation
Hure,0.461,1,Kanske2010,4.222222,whore,core,TRUE,hack_llm_translation
Licht,0.461,1,Kanske2010,4.222222,light,core,TRUE,hack_llm_translation
Balsam,0.459,1,Kanske2010,4.225807,balm,core,TRUE,hack_llm_translation
Quartier,0.4575,1,Kanske2010,4.253968,quarter,core,TRUE,hack_llm_translation
Sender,0.4575,1,Kanske2010,4.253968,transmitter,core,TRUE,hack_llm_translation
Krampf,0.456,1,Kanske2010,4.274194,cramp,core,TRUE,hack_llm_translation
Penner,0.455,1,Kanske2010,4.285714,bum,core,TRUE,hack_llm_translation
Spion,0.454,1,Kanske2010,4.301587,spy,core,TRUE,hack_llm_translation
Lücke,0.453,1,Kanske2010,4.333333,gap,core,TRUE,hack_llm_translation
Obdach,0.4515,1,Kanske2010,4.33871,shelter,core,TRUE,hack_llm_translation
Rülpser,0.4515,1,Kanske2010,4.33871,burp,core,TRUE,hack_llm_translation
Gemahl,0.4495,1,Kanske2010,4.349206,spouse,core,TRUE,hack_llm_translation
Kokser,0.4495,1,Kanske2010,4.349206,cokehead,core,TRUE,hack_llm_translation
Produkt,0.448,1,Kanske2010,4.380952,product,core,TRUE,hack_llm_translation
Feier,0.4465,1,Kanske2010,4.396825,party,core,TRUE,hack_llm_translation
Schrift,0.4465,1,Kanske2010,4.396825,writing,core,TRUE,hack_llm_translation
Würger,0.445,1,Kanske2010,4.412698,strangler,core,TRUE,hack_llm_translation
Fick,0.444,1,Kanske2010,4.419355,fuck,core,TRUE,hack_llm_translation
Schwuler,0.443,1,Kanske2010,4.428571,gay man,core,TRUE,hack_llm_translation
Lied,0.4415,1,Kanske2010,4.444444,song,core,TRUE,hack_llm_translation
Tunte,0.4415,1,Kanske2010,4.444444,queen (slang),core,TRUE,hack_llm_translation
Nigger,0.44,1,Kanske2010,4.467742,slur (racial),core,TRUE,hack_llm_translation
Wanst,0.439,1,Kanske2010,4.476191,paunch,core,TRUE,hack_llm_translation
Engel,0.438,1,Kanske2010,4.483871,angel,core,TRUE,hack_llm_translation
Bericht,0.4365,1,Kanske2010,4.492064,report,core,TRUE,hack_llm_translation
Sammler,0.4365,1,Kanske2010,4.492064,collector,core,TRUE,hack_llm_translation
Ghetto,0.435,1,Kanske2010,4.507937,ghetto,core,TRUE,hack_llm_translation
Fete,0.434,1,Kanske2010,4.52381,party,core,TRUE,hack_llm_translation
Zeichen,0.433,1,Kanske2010,4.532258,sign,core,TRUE,hack_llm_translation
Schlaf,0.4315,1,Kanske2010,4.539683,sleep,core,TRUE,hack_llm_translation
Sex,0.4315,1,Kanske2010,4.539683,sex,core,TRUE,hack_llm_translation
Fixer,0.43,1,Kanske2010,4.555556,junkie,core,TRUE,hack_llm_translation
Farbe,0.429,1,Kanske2010,4.564516,color,core,TRUE,hack_llm_translation
Asthma,0.427,1,Kanske2010,4.571429,asthma,core,TRUE,hack_llm_translation
Dirne,0.427,1,Kanske2010,4.571429,harlot,core,TRUE,hack_llm_translation
Infarkt,0.427,1,Kanske2010,4.571429,heart attack,core,TRUE,hack_llm_translation
Kaff,0.425,1,Kanske2010,4.573771,town,core,TRUE,hack_llm_translation
Schwinge,0.424,1,Kanske2010,4.580645,wing,core,TRUE,hack_llm_translation
Killer,0.423,1,Kanske2010,4.596774,killer,core,TRUE,hack_llm_translation
Schlampe,0.4215,1,Kanske2010,4.603175,slut,core,TRUE,hack_llm_translation
Täter,0.4215,1,Kanske2010,4.603175,perpetrator,core,TRUE,hack_llm_translation
Pest,0.42,1,Kanske2010,4.612903,plague,core,TRUE,hack_llm_translation
Schmaus,0.419,1,Kanske2010,4.619048,feast,core,TRUE,hack_llm_translation
Schatz,0.418,1,Kanske2010,4.634921,treasure,core,TRUE,hack_llm_translation
Beleg,0.4165,1,Kanske2010,4.650794,receipt,core,TRUE,hack_llm_translation
Retter,0.4165,1,Kanske2010,4.650794,rescuer,core,TRUE,hack_llm_translation
Absatz,0.4145,1,Kanske2010,4.677419,heel,core,TRUE,hack_llm_translation
Mörder,0.4145,1,Kanske2010,4.677419,murderer,core,TRUE,hack_llm_translation
Spitzel,0.413,1,Kanske2010,4.68254,informant,core,TRUE,hack_llm_translation
Göre,0.412,1,Kanske2010,4.698413,brat,core,TRUE,hack_llm_translation
Gebiet,0.4105,1,Kanske2010,4.714286,area,core,TRUE,hack_llm_translation
Helfer,0.4105,1,Kanske2010,4.714286,helper,core,TRUE,hack_llm_translation
Freund,0.4085,1,Kanske2010,4.730159,friend,core,TRUE,hack_llm_translation
Zufahrt,0.4085,1,Kanske2010,4.730159,access road,core,TRUE,hack_llm_translation
Fabel,0.407,1,Kanske2010,4.737705,fable,core,TRUE,hack_llm_translation
Fratze,0.405,1,Kanske2010,4.746032,grimace,core,TRUE,hack_llm_translation
Menü,0.405,1,Kanske2010,4.746032,menu,core,TRUE,hack_llm_translation
Party,0.405,1,Kanske2010,4.746032,party,core,TRUE,hack_llm_translation
Sieger,0.4025,1,Kanske2010,4.758065,winner,core,TRUE,hack_llm_translation
Steuer,0.4025,1,Kanske2010,4.758065,tax,core,TRUE,hack_llm_translation
Aufsatz,0.401,1,Kanske2010,4.761905,essay,core,TRUE,hack_llm_translation
Akteur,0.399,1,Kanske2010,4.777778,actor,extended,FALSE,hack_llm_translation
Fäulnis,0.399,1,Kanske2010,4.777778,decay,extended,FALSE,hack_llm_translation
Krätze,0.399,1,Kanske2010,4.777778,scabies,extended,FALSE,hack_llm_translation
Gaffer,0.397,1,Kanske2010,4.825397,NA,extended,FALSE,
Mutant,0.396,1,Kanske2010,4.873016,NA,extended,FALSE,
Gesang,0.3945,1,Kanske2010,4.888889,NA,extended,FALSE,
Vortrag,0.3945,1,Kanske2010,4.888889,NA,extended,FALSE,
Gründer,0.393,1,Kanske2010,4.904762,NA,extended,FALSE,
Lohn,0.392,1,Kanske2010,4.920635,NA,extended,FALSE,
Satz,0.391,1,Kanske2010,4.935484,NA,extended,FALSE,
Sendung,0.3895,1,Kanske2010,4.936508,NA,extended,FALSE,
Würze,0.3895,1,Kanske2010,4.936508,NA,extended,FALSE,
Tripper,0.388,1,Kanske2010,4.951613,NA,extended,FALSE,
Monster,0.3865,1,Kanske2010,4.952381,NA,extended,FALSE,
Stasi,0.3865,1,Kanske2010,4.952381,NA,extended,FALSE,
Opfer,0.385,1,Kanske2010,4.968254,NA,extended,FALSE,
Spanner,0.384,1,Kanske2010,4.983871,NA,extended,FALSE,
Abend,0.3825,1,Kanske2010,4.984127,NA,extended,FALSE,
Grinsen,0.3825,1,Kanske2010,4.984127,NA,extended,FALSE,
Schurke,0.381,1,Kanske2010,5,NA,extended,FALSE,
Lachen,0.38,1,Kanske2010,5.015873,NA,extended,FALSE,
Hehler,0.3785,1,Kanske2010,5.016129,NA,extended,FALSE,
Stricher,0.3785,1,Kanske2010,5.016129,NA,extended,FALSE,
Hälfte,0.3765,1,Kanske2010,5.031746,NA,extended,FALSE,
Orgie,0.3765,1,Kanske2010,5.031746,NA,extended,FALSE,
Betrag,0.3745,1,Kanske2010,5.047619,NA,extended,FALSE,
Prügel,0.3745,1,Kanske2010,5.047619,NA,extended,FALSE,
Poet,0.373,1,Kanske2010,5.095238,NA,extended,FALSE,
Dürre,0.371,1,Kanske2010,5.096774,NA,extended,FALSE,
Elfe,0.371,1,Kanske2010,5.096774,NA,extended,FALSE,
Trauung,0.371,1,Kanske2010,5.096774,NA,extended,FALSE,
Pöbel,0.369,1,Kanske2010,5.112903,NA,extended,FALSE,
Hymne,0.3675,1,Kanske2010,5.129032,NA,extended,FALSE,
Kurs,0.3675,1,Kanske2010,5.129032,NA,extended,FALSE,
Gebrüll,0.3655,1,Kanske2010,5.15873,NA,extended,FALSE,
Prämie,0.3655,1,Kanske2010,5.15873,NA,extended,FALSE,
Koma,0.3635,1,Kanske2010,5.16129,NA,extended,FALSE,
Kuppler,0.3635,1,Kanske2010,5.16129,NA,extended,FALSE,
Fee,0.361,1,Kanske2010,5.193548,NA,extended,FALSE,
Format,0.361,1,Kanske2010,5.193548,NA,extended,FALSE,
Schlacht,0.361,1,Kanske2010,5.193548,NA,extended,FALSE,
Bestie,0.359,1,Kanske2010,5.209677,NA,extended,FALSE,
Silbe,0.358,1,Kanske2010,5.225807,NA,extended,FALSE,
Lesung,0.3565,1,Kanske2010,5.253968,NA,extended,FALSE,
Rüpel,0.3565,1,Kanske2010,5.253968,NA,extended,FALSE,
Sommer,0.355,1,Kanske2010,5.258065,NA,extended,FALSE,
Technik,0.354,1,Kanske2010,5.290323,NA,extended,FALSE,
Moder,0.353,1,Kanske2010,5.295082,NA,extended,FALSE,
Advent,0.3515,1,Kanske2010,5.306452,NA,extended,FALSE,
Beifall,0.3515,1,Kanske2010,5.306452,NA,extended,FALSE,
Tötung,0.35,1,Kanske2010,5.311475,NA,extended,FALSE,
Störer,0.349,1,Kanske2010,5.31746,NA,extended,FALSE,
Modul,0.348,1,Kanske2010,5.322581,NA,extended,FALSE,
Mord,0.3465,1,Kanske2010,5.333333,NA,extended,FALSE,
Raub,0.3465,1,Kanske2010,5.333333,NA,extended,FALSE,
Fahrt,0.3445,1,Kanske2010,5.33871,NA,extended,FALSE,
Rassist,0.3445,1,Kanske2010,5.33871,NA,extended,FALSE,
Spende,0.343,1,Kanske2010,5.365079,NA,extended,FALSE,
Aids,0.342,1,Kanske2010,5.370968,NA,extended,FALSE,
Diva,0.3405,1,Kanske2010,5.380952,NA,extended,FALSE,
Lizenz,0.3405,1,Kanske2010,5.380952,NA,extended,FALSE,
