word,mean_percentile,n_sources,sources,mean_raw_concreteness,gloss_english,tier,selected,gloss_source
妻,0.876118868600072,1,Su2023,5.3,NA,core,TRUE,
姨,0.876118868600072,1,Su2023,5.3,NA,core,TRUE,
柄,0.876118868600072,1,Su2023,5.3,NA,core,TRUE,
氈,0.876118868600072,1,Su2023,5.3,NA,core,TRUE,
瀑,0.876118868600072,1,Su2023,5.3,NA,core,TRUE,
蒸,0.876118868600072,1,Su2023,5.3,NA,core,TRUE,
神,0.876118868600072,1,Su2023,5.3,NA,core,TRUE,
秤,0.876118868600072,1,Su2023,5.3,NA,core,TRUE,
網,0.876118868600072,1,Su2023,5.3,NA,core,TRUE,
肋,0.876118868600072,1,Su2023,5.3,NA,core,TRUE,
薯,0.876118868600072,1,Su2023,5.3,NA,core,TRUE,
身,0.876118868600072,1,Su2023,5.3,NA,core,TRUE,
轎,0.876118868600072,1,Su2023,5.3,NA,core,TRUE,
鑽,0.876118868600072,1,Su2023,5.3,NA,core,TRUE,
墊,0.872538489079842,1,Su2023,5.2632,NA,core,TRUE,
游,0.872538489079842,1,Su2023,5.2632,NA,core,TRUE,
肢,0.872538489079842,1,Su2023,5.2632,NA,core,TRUE,
銅,0.872538489079842,1,Su2023,5.2632,NA,core,TRUE,
餵,0.872538489079842,1,Su2023,5.2632,NA,core,TRUE,
壩,0.869316147511636,1,Su2023,5.25,NA,core,TRUE,
姦,0.869316147511636,1,Su2023,5.25,NA,core,TRUE,
晴,0.869316147511636,1,Su2023,5.25,NA,core,TRUE,
枝,0.869316147511636,1,Su2023,5.25,NA,core,TRUE,
瓣,0.869316147511636,1,Su2023,5.25,NA,core,TRUE,
肌,0.869316147511636,1,Su2023,5.25,NA,core,TRUE,
胎,0.869316147511636,1,Su2023,5.25,NA,core,TRUE,
舔,0.869316147511636,1,Su2023,5.25,NA,core,TRUE,
虱,0.869316147511636,1,Su2023,5.25,NA,core,TRUE,
袖,0.869316147511636,1,Su2023,5.25,NA,core,TRUE,
豚,0.869316147511636,1,Su2023,5.25,NA,core,TRUE,
餌,0.869316147511636,1,Su2023,5.25,NA,core,TRUE,
髻,0.869316147511636,1,Su2023,5.25,NA,core,TRUE,
褥,0.866809881847476,1,Su2023,5.2105,NA,core,TRUE,
切,0.863766559255281,1,Su2023,5.2,NA,core,TRUE,
妝,0.863766559255281,1,Su2023,5.2,NA,core,TRUE,
妹,0.863766559255281,1,Su2023,5.2,NA,core,TRUE,
宅,0.863766559255281,1,Su2023,5.2,NA,core,TRUE,
峯,0.863766559255281,1,Su2023,5.2,NA,core,TRUE,
杆,0.863766559255281,1,Su2023,5.2,NA,core,TRUE,
框,0.863766559255281,1,Su2023,5.2,NA,core,TRUE,
棉,0.863766559255281,1,Su2023,5.2,NA,core,TRUE,
滾,0.863766559255281,1,Su2023,5.2,NA,core,TRUE,
璽,0.863766559255281,1,Su2023,5.2,NA,core,TRUE,
病,0.863766559255281,1,Su2023,5.2,NA,core,TRUE,
穴,0.863766559255281,1,Su2023,5.2,NA,core,TRUE,
辣,0.863766559255281,1,Su2023,5.2,NA,core,TRUE,
鏈,0.863766559255281,1,Su2023,5.2,NA,core,TRUE,
鯉,0.863766559255281,1,Su2023,5.2,NA,core,TRUE,
鵲,0.863766559255281,1,Su2023,5.2,NA,core,TRUE,
劈,0.859649122807018,1,Su2023,5.1579,NA,core,TRUE,
扔,0.859649122807018,1,Su2023,5.1579,NA,core,TRUE,
扭,0.859649122807018,1,Su2023,5.1579,NA,core,TRUE,
抹,0.859649122807018,1,Su2023,5.1579,NA,core,TRUE,
灑,0.859649122807018,1,Su2023,5.1579,NA,core,TRUE,
胯,0.859649122807018,1,Su2023,5.1579,NA,core,TRUE,
踏,0.859649122807018,1,Su2023,5.1579,NA,core,TRUE,
吠,0.854636591478697,1,Su2023,5.15,NA,core,TRUE,
字,0.854636591478697,1,Su2023,5.15,NA,core,TRUE,
弩,0.854636591478697,1,Su2023,5.15,NA,core,TRUE,
影,0.854636591478697,1,Su2023,5.15,NA,core,TRUE,
揉,0.854636591478697,1,Su2023,5.15,NA,core,TRUE,
棚,0.854636591478697,1,Su2023,5.15,NA,core,TRUE,
涕,0.854636591478697,1,Su2023,5.15,NA,core,TRUE,
濕,0.854636591478697,1,Su2023,5.15,NA,core,TRUE,
燙,0.854636591478697,1,Su2023,5.15,NA,core,TRUE,
爺,0.854636591478697,1,Su2023,5.15,NA,core,TRUE,
癬,0.854636591478697,1,Su2023,5.15,NA,core,TRUE,
盃,0.854636591478697,1,Su2023,5.15,NA,core,TRUE,
盯,0.854636591478697,1,Su2023,5.15,NA,core,TRUE,
禽,0.854636591478697,1,Su2023,5.15,NA,core,TRUE,
籤,0.854636591478697,1,Su2023,5.15,NA,core,TRUE,
繭,0.854636591478697,1,Su2023,5.15,NA,core,TRUE,
菇,0.854636591478697,1,Su2023,5.15,NA,core,TRUE,
鋸,0.854636591478697,1,Su2023,5.15,NA,core,TRUE,
鏽,0.854636591478697,1,Su2023,5.15,NA,core,TRUE,
靶,0.854636591478697,1,Su2023,5.15,NA,core,TRUE,
鴕,0.854636591478697,1,Su2023,5.15,NA,core,TRUE,
牽,0.850698174006445,1,Su2023,5.1053,NA,core,TRUE,
刃,0.84640171858217,1,Su2023,5.1,NA,core,TRUE,
吞,0.84640171858217,1,Su2023,5.1,NA,core,TRUE,
嫂,0.84640171858217,1,Su2023,5.1,NA,core,TRUE,
彎,0.84640171858217,1,Su2023,5.1,NA,core,TRUE,
掣,0.84640171858217,1,Su2023,5.1,NA,core,TRUE,
晚,0.84640171858217,1,Su2023,5.1,NA,core,TRUE,
果,0.84640171858217,1,Su2023,5.1,NA,core,TRUE,
瓷,0.84640171858217,1,Su2023,5.1,NA,core,TRUE,
盲,0.84640171858217,1,Su2023,5.1,NA,core,TRUE,
睫,0.84640171858217,1,Su2023,5.1,NA,core,TRUE,
碳,0.84640171858217,1,Su2023,5.1,NA,core,TRUE,
穀,0.84640171858217,1,Su2023,5.1,NA,core,TRUE,
筋,0.84640171858217,1,Su2023,5.1,NA,core,TRUE,
羮,0.84640171858217,1,Su2023,5.1,NA,core,TRUE,
臍,0.84640171858217,1,Su2023,5.1,NA,core,TRUE,
莖,0.84640171858217,1,Su2023,5.1,NA,core,TRUE,
裂,0.84640171858217,1,Su2023,5.1,NA,core,TRUE,
財,0.84640171858217,1,Su2023,5.1,NA,core,TRUE,
躺,0.84640171858217,1,Su2023,5.1,NA,core,TRUE,
鉗,0.84640171858217,1,Su2023,5.1,NA,core,TRUE,
飄,0.84640171858217,1,Su2023,5.1,NA,core,TRUE,
魔,0.84640171858217,1,Su2023,5.1,NA,core,TRUE,
鶯,0.84640171858217,1,Su2023,5.1,NA,core,TRUE,
插,0.841926244181883,1,Su2023,5.0526,NA,core,TRUE,
綑,0.841926244181883,1,Su2023,5.0526,NA,core,TRUE,
凸,0.836913712853563,1,Su2023,5.05,NA,core,TRUE,
嘔,0.836913712853563,1,Su2023,5.05,NA,core,TRUE,
婆,0.836913712853563,1,Su2023,5.05,NA,core,TRUE,
扒,0.836913712853563,1,Su2023,5.05,NA,core,TRUE,
抱,0.836913712853563,1,Su2023,5.05,NA,core,TRUE,
拋,0.836913712853563,1,Su2023,5.05,NA,core,TRUE,
柚,0.836913712853563,1,Su2023,5.05,NA,core,TRUE,
椰,0.836913712853563,1,Su2023,5.05,NA,core,TRUE,
汁,0.836913712853563,1,Su2023,5.05,NA,core,TRUE,
液,0.836913712853563,1,Su2023,5.05,NA,core,TRUE,
漁,0.836913712853563,1,Su2023,5.05,NA,core,TRUE,
焰,0.836913712853563,1,Su2023,5.05,NA,core,TRUE,
皇,0.836913712853563,1,Su2023,5.05,NA,core,TRUE,
瞪,0.836913712853563,1,Su2023,5.05,NA,core,TRUE,
礦,0.836913712853563,1,Su2023,5.05,NA,core,TRUE,
紋,0.836913712853563,1,Su2023,5.05,NA,core,TRUE,
罩,0.836913712853563,1,Su2023,5.05,NA,core,TRUE,
羹,0.836913712853563,1,Su2023,5.05,NA,core,TRUE,
脾,0.836913712853563,1,Su2023,5.05,NA,core,TRUE,
芒,0.836913712853563,1,Su2023,5.05,NA,core,TRUE,
菌,0.836913712853563,1,Su2023,5.05,NA,core,TRUE,
蛛,0.836913712853563,1,Su2023,5.05,NA,core,TRUE,
蝸,0.836913712853563,1,Su2023,5.05,NA,core,TRUE,
路,0.836913712853563,1,Su2023,5.05,NA,core,TRUE,
醫,0.836913712853563,1,Su2023,5.05,NA,core,TRUE,
駝,0.836913712853563,1,Su2023,5.05,NA,core,TRUE,
偷,0.826172574292875,1,Su2023,5,NA,core,TRUE,
冊,0.826172574292875,1,Su2023,5,NA,core,TRUE,
划,0.826172574292875,1,Su2023,5,NA,core,TRUE,
卧,0.826172574292875,1,Su2023,5,NA,core,TRUE,
囍,0.826172574292875,1,Su2023,5,NA,core,TRUE,
囚,0.826172574292875,1,Su2023,5,NA,core,TRUE,
囡,0.826172574292875,1,Su2023,5,NA,core,TRUE,
嫲,0.826172574292875,1,Su2023,5,NA,core,TRUE,
官,0.826172574292875,1,Su2023,5,NA,core,TRUE,
宮,0.826172574292875,1,Su2023,5,NA,core,TRUE,
層,0.826172574292875,1,Su2023,5,NA,core,TRUE,
帝,0.826172574292875,1,Su2023,5,NA,core,TRUE,
拍,0.826172574292875,1,Su2023,5,NA,core,TRUE,
搖,0.826172574292875,1,Su2023,5,NA,core,TRUE,
搬,0.826172574292875,1,Su2023,5,NA,core,TRUE,
撐,0.826172574292875,1,Su2023,5,NA,core,TRUE,
撕,0.826172574292875,1,Su2023,5,NA,core,TRUE,
敲,0.826172574292875,1,Su2023,5,NA,core,TRUE,
柿,0.826172574292875,1,Su2023,5,NA,core,TRUE,
漿,0.826172574292875,1,Su2023,5,NA,core,TRUE,
灰,0.826172574292875,1,Su2023,5,NA,core,TRUE,
烹,0.826172574292875,1,Su2023,5,NA,core,TRUE,
瘀,0.826172574292875,1,Su2023,5,NA,core,TRUE,
矛,0.826172574292875,1,Su2023,5,NA,core,TRUE,
筒,0.826172574292875,1,Su2023,5,NA,core,TRUE,
葬,0.826172574292875,1,Su2023,5,NA,core,TRUE,
蓆,0.826172574292875,1,Su2023,5,NA,core,TRUE,
蓋,0.826172574292875,1,Su2023,5,NA,core,TRUE,
蕊,0.826172574292875,1,Su2023,5,NA,core,TRUE,
藕,0.826172574292875,1,Su2023,5,NA,core,TRUE,
褸,0.826172574292875,1,Su2023,5,NA,core,TRUE,
鐲,0.826172574292875,1,Su2023,5,NA,core,TRUE,
雹,0.826172574292875,1,Su2023,5,NA,core,TRUE,
餓,0.826172574292875,1,Su2023,5,NA,core,TRUE,
乳,0.814357321876119,1,Su2023,4.95,NA,core,TRUE,
僧,0.814357321876119,1,Su2023,4.95,NA,core,TRUE,
凍,0.814357321876119,1,Su2023,4.95,NA,core,TRUE,
券,0.814357321876119,1,Su2023,4.95,NA,core,TRUE,
匕,0.814357321876119,1,Su2023,4.95,NA,core,TRUE,
北,0.814357321876119,1,Su2023,4.95,NA,core,TRUE,
啄,0.814357321876119,1,Su2023,4.95,NA,core,TRUE,
妓,0.814357321876119,1,Su2023,4.95,NA,core,TRUE,
帳,0.814357321876119,1,Su2023,4.95,NA,core,TRUE,
廚,0.814357321876119,1,Su2023,4.95,NA,core,TRUE,
扶,0.814357321876119,1,Su2023,4.95,NA,core,TRUE,
掃,0.814357321876119,1,Su2023,4.95,NA,core,TRUE,
握,0.814357321876119,1,Su2023,4.95,NA,core,TRUE,
撬,0.814357321876119,1,Su2023,4.95,NA,core,TRUE,
擲,0.814357321876119,1,Su2023,4.95,NA,core,TRUE,
淹,0.814357321876119,1,Su2023,4.95,NA,core,TRUE,
癌,0.814357321876119,1,Su2023,4.95,NA,core,TRUE,
皺,0.814357321876119,1,Su2023,4.95,NA,core,TRUE,
盅,0.814357321876119,1,Su2023,4.95,NA,core,TRUE,
瞎,0.814357321876119,1,Su2023,4.95,NA,core,TRUE,
窟,0.814357321876119,1,Su2023,4.95,NA,core,TRUE,
糯,0.814357321876119,1,Su2023,4.95,NA,core,TRUE,
腋,0.814357321876119,1,Su2023,4.95,NA,core,TRUE,
膳,0.814357321876119,1,Su2023,4.95,NA,core,TRUE,
臥,0.814357321876119,1,Su2023,4.95,NA,core,TRUE,
鈔,0.814357321876119,1,Su2023,4.95,NA,core,TRUE,
鈕,0.814357321876119,1,Su2023,4.95,NA,core,TRUE,
震,0.814357321876119,1,Su2023,4.95,NA,core,TRUE,
駡,0.814357321876119,1,Su2023,4.95,NA,core,TRUE,
鮑,0.814357321876119,1,Su2023,4.95,NA,core,TRUE,
鱔,0.814357321876119,1,Su2023,4.95,NA,core,TRUE,
黏,0.814357321876119,1,Su2023,4.95,NA,core,TRUE,
削,0.808270676691729,1,Su2023,4.9474,NA,core,TRUE,
摟,0.808270676691729,1,Su2023,4.9474,NA,core,TRUE,
勺,0.803616183315431,1,Su2023,4.9,NA,core,TRUE,
叔,0.803616183315431,1,Su2023,4.9,NA,core,TRUE,
嚐,0.803616183315431,1,Su2023,4.9,NA,core,TRUE,
嚼,0.803616183315431,1,Su2023,4.9,NA,core,TRUE,
夢,0.803616183315431,1,Su2023,4.9,NA,core,TRUE,
孩,0.803616183315431,1,Su2023,4.9,NA,core,TRUE,
左,0.803616183315431,1,Su2023,4.9,NA,core,TRUE,
戲,0.803616183315431,1,Su2023,4.9,NA,core,TRUE,
推,0.803616183315431,1,Su2023,4.9,NA,core,TRUE,
旱,0.803616183315431,1,Su2023,4.9,NA,core,TRUE,
檻,0.803616183315431,1,Su2023,4.9,NA,core,TRUE,
毯,0.803616183315431,1,Su2023,4.9,NA,core,TRUE,
灶,0.803616183315431,1,Su2023,4.9,NA,core,TRUE,
炒,0.803616183315431,1,Su2023,4.9,NA,core,TRUE,
熨,0.803616183315431,1,Su2023,4.9,NA,core,TRUE,
痛,0.803616183315431,1,Su2023,4.9,NA,core,TRUE,
砍,0.803616183315431,1,Su2023,4.9,NA,core,TRUE,
簽,0.803616183315431,1,Su2023,4.9,NA,core,TRUE,
脷,0.803616183315431,1,Su2023,4.9,NA,core,TRUE,
賭,0.803616183315431,1,Su2023,4.9,NA,core,TRUE,
輪,0.803616183315431,1,Su2023,4.9,NA,core,TRUE,
醜,0.803616183315431,1,Su2023,4.9,NA,core,TRUE,
霾,0.803616183315431,1,Su2023,4.9,NA,core,TRUE,
面,0.803616183315431,1,Su2023,4.9,NA,core,TRUE,
匠,0.795202291442893,1,Su2023,4.85,NA,core,TRUE,
咭,0.795202291442893,1,Su2023,4.85,NA,core,TRUE,
妃,0.795202291442893,1,Su2023,4.85,NA,core,TRUE,
師,0.795202291442893,1,Su2023,4.85,NA,core,TRUE,
捆,0.795202291442893,1,Su2023,4.85,NA,core,TRUE,
橇,0.795202291442893,1,Su2023,4.85,NA,core,TRUE,
災,0.795202291442893,1,Su2023,4.85,NA,core,TRUE,
熱,0.795202291442893,1,Su2023,4.85,NA,core,TRUE,
瞓,0.795202291442893,1,Su2023,4.85,NA,core,TRUE,
籮,0.795202291442893,1,Su2023,4.85,NA,core,TRUE,
膽,0.795202291442893,1,Su2023,4.85,NA,core,TRUE,
膿,0.795202291442893,1,Su2023,4.85,NA,core,TRUE,
葵,0.795202291442893,1,Su2023,4.85,NA,core,TRUE,
蛀,0.795202291442893,1,Su2023,4.85,NA,core,TRUE,
蝨,0.795202291442893,1,Su2023,4.85,NA,core,TRUE,
袱,0.795202291442893,1,Su2023,4.85,NA,core,TRUE,
軍,0.795202291442893,1,Su2023,4.85,NA,core,TRUE,
酸,0.795202291442893,1,Su2023,4.85,NA,core,TRUE,
鋤,0.795202291442893,1,Su2023,4.85,NA,core,TRUE,
鍊,0.795202291442893,1,Su2023,4.85,NA,core,TRUE,
鏢,0.795202291442893,1,Su2023,4.85,NA,core,TRUE,
雕,0.795202291442893,1,Su2023,4.85,NA,core,TRUE,
鹹,0.795202291442893,1,Su2023,4.85,NA,core,TRUE,
勾,0.786430361618332,1,Su2023,4.8,NA,core,TRUE,
國,0.786430361618332,1,Su2023,4.8,NA,core,TRUE,
孵,0.786430361618332,1,Su2023,4.8,NA,core,TRUE,
室,0.786430361618332,1,Su2023,4.8,NA,core,TRUE,
捧,0.786430361618332,1,Su2023,4.8,NA,core,TRUE,
斷,0.786430361618332,1,Su2023,4.8,NA,core,TRUE,
桿,0.786430361618332,1,Su2023,4.8,NA,core,TRUE,
毒,0.786430361618332,1,Su2023,4.8,NA,core,TRUE,
浴,0.786430361618332,1,Su2023,4.8,NA,core,TRUE,
痕,0.786430361618332,1,Su2023,4.8,NA,core,TRUE,
瘤,0.786430361618332,1,Su2023,4.8,NA,core,TRUE,
睛,0.786430361618332,1,Su2023,4.8,NA,core,TRUE,
磁,0.786430361618332,1,Su2023,4.8,NA,core,TRUE,
繪,0.786430361618332,1,Su2023,4.8,NA,core,TRUE,
肛,0.786430361618332,1,Su2023,4.8,NA,core,TRUE,
膊,0.786430361618332,1,Su2023,4.8,NA,core,TRUE,
膜,0.786430361618332,1,Su2023,4.8,NA,core,TRUE,
臟,0.786430361618332,1,Su2023,4.8,NA,core,TRUE,
荊,0.786430361618332,1,Su2023,4.8,NA,core,TRUE,
蘋,0.786430361618332,1,Su2023,4.8,NA,core,TRUE,
蜓,0.786430361618332,1,Su2023,4.8,NA,core,TRUE,
裸,0.786430361618332,1,Su2023,4.8,NA,core,TRUE,
趴,0.786430361618332,1,Su2023,4.8,NA,core,TRUE,
踩,0.786430361618332,1,Su2023,4.8,NA,core,TRUE,
軚,0.786430361618332,1,Su2023,4.8,NA,core,TRUE,
鵪,0.786430361618332,1,Su2023,4.8,NA,core,TRUE,
兜,0.776942355889724,1,Su2023,4.75,NA,core,TRUE,
刊,0.776942355889724,1,Su2023,4.75,NA,core,TRUE,
右,0.776942355889724,1,Su2023,4.75,NA,core,TRUE,
問,0.776942355889724,1,Su2023,4.75,NA,core,TRUE,
噴,0.776942355889724,1,Su2023,4.75,NA,core,TRUE,
壓,0.776942355889724,1,Su2023,4.75,NA,core,TRUE,
幢,0.776942355889724,1,Su2023,4.75,NA,core,TRUE,
庭,0.776942355889724,1,Su2023,4.75,NA,core,TRUE,
搓,0.776942355889724,1,Su2023,4.75,NA,core,TRUE,
搔,0.776942355889724,1,Su2023,4.75,NA,core,TRUE,
摘,0.776942355889724,1,Su2023,4.75,NA,core,TRUE,
植,0.776942355889724,1,Su2023,4.75,NA,core,TRUE,
樑,0.776942355889724,1,Su2023,4.75,NA,core,TRUE,
流,0.776942355889724,1,Su2023,4.75,NA,core,TRUE,
灸,0.776942355889724,1,Su2023,4.75,NA,core,TRUE,
片,0.776942355889724,1,Su2023,4.75,NA,core,TRUE,
獵,0.776942355889724,1,Su2023,4.75,NA,core,TRUE,
腩,0.776942355889724,1,Su2023,4.75,NA,core,TRUE,
臭,0.776942355889724,1,Su2023,4.75,NA,core,TRUE,
裳,0.776942355889724,1,Su2023,4.75,NA,core,TRUE,
躲,0.776942355889724,1,Su2023,4.75,NA,core,TRUE,
軸,0.776942355889724,1,Su2023,4.75,NA,core,TRUE,
逛,0.776942355889724,1,Su2023,4.75,NA,core,TRUE,
遮,0.776942355889724,1,Su2023,4.75,NA,core,TRUE,
鉛,0.776942355889724,1,Su2023,4.75,NA,core,TRUE,
飽,0.776942355889724,1,Su2023,4.75,NA,core,TRUE,
鵡,0.776942355889724,1,Su2023,4.75,NA,core,TRUE,
剷,0.765664160401002,1,Su2023,4.7,NA,core,TRUE,
劇,0.765664160401002,1,Su2023,4.7,NA,core,TRUE,
吵,0.765664160401002,1,Su2023,4.7,NA,core,TRUE,
吸,0.765664160401002,1,Su2023,4.7,NA,core,TRUE,
妞,0.765664160401002,1,Su2023,4.7,NA,core,TRUE,
岸,0.765664160401002,1,Su2023,4.7,NA,core,TRUE,
帆,0.765664160401002,1,Su2023,4.7,NA,core,TRUE,
帥,0.765664160401002,1,Su2023,4.7,NA,core,TRUE,
幕,0.765664160401002,1,Su2023,4.7,NA,core,TRUE,
幟,0.765664160401002,1,Su2023,4.7,NA,core,TRUE,
敷,0.765664160401002,1,Su2023,4.7,NA,core,TRUE,
斑,0.765664160401002,1,Su2023,4.7,NA,core,TRUE,
棕,0.765664160401002,1,Su2023,4.7,NA,core,TRUE,
泣,0.765664160401002,1,Su2023,4.7,NA,core,TRUE,
澆,0.765664160401002,1,Su2023,4.7,NA,core,TRUE,
畜,0.765664160401002,1,Su2023,4.7,NA,core,TRUE,
癱,0.765664160401002,1,Su2023,4.7,NA,core,TRUE,
砂,0.765664160401002,1,Su2023,4.7,NA,core,TRUE,
窪,0.765664160401002,1,Su2023,4.7,NA,core,TRUE,
縣,0.765664160401002,1,Su2023,4.7,NA,core,TRUE,
芹,0.765664160401002,1,Su2023,4.7,NA,core,TRUE,
蔬,0.765664160401002,1,Su2023,4.7,NA,core,TRUE,
蜜,0.765664160401002,1,Su2023,4.7,NA,core,TRUE,
蜥,0.765664160401002,1,Su2023,4.7,NA,core,TRUE,
蝗,0.765664160401002,1,Su2023,4.7,NA,core,TRUE,
蠢,0.765664160401002,1,Su2023,4.7,NA,core,TRUE,
蹦,0.765664160401002,1,Su2023,4.7,NA,core,TRUE,
辮,0.765664160401002,1,Su2023,4.7,NA,core,TRUE,
遞,0.765664160401002,1,Su2023,4.7,NA,core,TRUE,
鋁,0.765664160401002,1,Su2023,4.7,NA,core,TRUE,
顱,0.765664160401002,1,Su2023,4.7,NA,core,TRUE,
館,0.765664160401002,1,Su2023,4.7,NA,core,TRUE,
騎,0.765664160401002,1,Su2023,4.7,NA,core,TRUE,
骼,0.765664160401002,1,Su2023,4.7,NA,core,TRUE,
鷺,0.765664160401002,1,Su2023,4.7,NA,core,TRUE,
鼎,0.765664160401002,1,Su2023,4.7,NA,core,TRUE,
丐,0.754385964912281,1,Su2023,4.65,NA,core,TRUE,
剖,0.754385964912281,1,Su2023,4.65,NA,core,TRUE,
塗,0.754385964912281,1,Su2023,4.65,NA,core,TRUE,
墜,0.754385964912281,1,Su2023,4.65,NA,core,TRUE,
寢,0.754385964912281,1,Su2023,4.65,NA,core,TRUE,
屏,0.754385964912281,1,Su2023,4.65,NA,core,TRUE,
帖,0.754385964912281,1,Su2023,4.65,NA,core,TRUE,
弧,0.754385964912281,1,Su2023,4.65,NA,core,TRUE,
戰,0.754385964912281,1,Su2023,4.65,NA,core,TRUE,
拐,0.754385964912281,1,Su2023,4.65,NA,core,TRUE,
捏,0.754385964912281,1,Su2023,4.65,NA,core,TRUE,
晨,0.754385964912281,1,Su2023,4.65,NA,core,TRUE,
曬,0.754385964912281,1,Su2023,4.65,NA,core,TRUE,
檸,0.754385964912281,1,Su2023,4.65,NA,core,TRUE,
歪,0.754385964912281,1,Su2023,4.65,NA,core,TRUE,
渴,0.754385964912281,1,Su2023,4.65,NA,core,TRUE,
漲,0.754385964912281,1,Su2023,4.65,NA,core,TRUE,
灌,0.754385964912281,1,Su2023,4.65,NA,core,TRUE,
狸,0.754385964912281,1,Su2023,4.65,NA,core,TRUE,
痔,0.754385964912281,1,Su2023,4.65,NA,core,TRUE,
絨,0.754385964912281,1,Su2023,4.65,NA,core,TRUE,
芋,0.754385964912281,1,Su2023,4.65,NA,core,TRUE,
藻,0.754385964912281,1,Su2023,4.65,NA,core,TRUE,
褶,0.754385964912281,1,Su2023,4.65,NA,core,TRUE,
貂,0.754385964912281,1,Su2023,4.65,NA,core,TRUE,
顎,0.754385964912281,1,Su2023,4.65,NA,core,TRUE,
鬈,0.754385964912281,1,Su2023,4.65,NA,core,TRUE,
刮,0.742928750447547,1,Su2023,4.6,NA,core,TRUE,
剝,0.742928750447547,1,Su2023,4.6,NA,core,TRUE,
咽,0.742928750447547,1,Su2023,4.6,NA,core,TRUE,
嗽,0.742928750447547,1,Su2023,4.6,NA,core,TRUE,
困,0.742928750447547,1,Su2023,4.6,NA,core,TRUE,
壇,0.742928750447547,1,Su2023,4.6,NA,core,TRUE,
寄,0.742928750447547,1,Su2023,4.6,NA,core,TRUE,
寒,0.742928750447547,1,Su2023,4.6,NA,core,TRUE,
巫,0.742928750447547,1,Su2023,4.6,NA,core,TRUE,
戳,0.742928750447547,1,Su2023,4.6,NA,core,TRUE,
披,0.742928750447547,1,Su2023,4.6,NA,core,TRUE,
捉,0.742928750447547,1,Su2023,4.6,NA,core,TRUE,
核,0.742928750447547,1,Su2023,4.6,NA,core,TRUE,
槽,0.742928750447547,1,Su2023,4.6,NA,core,TRUE,
橫,0.742928750447547,1,Su2023,4.6,NA,core,TRUE,
殭,0.742928750447547,1,Su2023,4.6,NA,core,TRUE,
泳,0.742928750447547,1,Su2023,4.6,NA,core,TRUE,
浮,0.742928750447547,1,Su2023,4.6,NA,core,TRUE,
淋,0.742928750447547,1,Su2023,4.6,NA,core,TRUE,
烘,0.742928750447547,1,Su2023,4.6,NA,core,TRUE,
眨,0.742928750447547,1,Su2023,4.6,NA,core,TRUE,
磨,0.742928750447547,1,Su2023,4.6,NA,core,TRUE,
空,0.742928750447547,1,Su2023,4.6,NA,core,TRUE,
箍,0.742928750447547,1,Su2023,4.6,NA,core,TRUE,
簷,0.742928750447547,1,Su2023,4.6,NA,core,TRUE,
粒,0.742928750447547,1,Su2023,4.6,NA,core,TRUE,
紗,0.742928750447547,1,Su2023,4.6,NA,core,TRUE,
脂,0.742928750447547,1,Su2023,4.6,NA,core,TRUE,
舅,0.742928750447547,1,Su2023,4.6,NA,core,TRUE,
苦,0.742928750447547,1,Su2023,4.6,NA,core,TRUE,
蝠,0.742928750447547,1,Su2023,4.6,NA,core,TRUE,
詞,0.742928750447547,1,Su2023,4.6,NA,core,TRUE,
販,0.742928750447547,1,Su2023,4.6,NA,core,TRUE,
踝,0.742928750447547,1,Su2023,4.6,NA,core,TRUE,
顫,0.742928750447547,1,Su2023,4.6,NA,core,TRUE,
饅,0.742928750447547,1,Su2023,4.6,NA,core,TRUE,
髀,0.742928750447547,1,Su2023,4.6,NA,core,TRUE,
亂,0.730218403150734,1,Su2023,4.55,NA,core,TRUE,
企,0.730218403150734,1,Su2023,4.55,NA,core,TRUE,
劏,0.730218403150734,1,Su2023,4.55,NA,core,TRUE,
卒,0.730218403150734,1,Su2023,4.55,NA,core,TRUE,
婚,0.730218403150734,1,Su2023,4.55,NA,core,TRUE,
忙,0.730218403150734,1,Su2023,4.55,NA,core,TRUE,
扑,0.730218403150734,1,Su2023,4.55,NA,core,TRUE,
扯,0.730218403150734,1,Su2023,4.55,NA,core,TRUE,
拷,0.730218403150734,1,Su2023,4.55,NA,core,TRUE,
捅,0.730218403150734,1,Su2023,4.55,NA,core,TRUE,
搜,0.730218403150734,1,Su2023,4.55,NA,core,TRUE,
昏,0.730218403150734,1,Su2023,4.55,NA,core,TRUE,
晾,0.730218403150734,1,Su2023,4.55,NA,core,TRUE,
杏,0.730218403150734,1,Su2023,4.55,NA,core,TRUE,
殘,0.730218403150734,1,Su2023,4.55,NA,core,TRUE,
溶,0.730218403150734,1,Su2023,4.55,NA,core,TRUE,
燉,0.730218403150734,1,Su2023,4.55,NA,core,TRUE,
癢,0.730218403150734,1,Su2023,4.55,NA,core,TRUE,
皂,0.730218403150734,1,Su2023,4.55,NA,core,TRUE,
睇,0.730218403150734,1,Su2023,4.55,NA,core,TRUE,
砸,0.730218403150734,1,Su2023,4.55,NA,core,TRUE,
磅,0.730218403150734,1,Su2023,4.55,NA,core,TRUE,
籬,0.730218403150734,1,Su2023,4.55,NA,core,TRUE,
綿,0.730218403150734,1,Su2023,4.55,NA,core,TRUE,
脫,0.730218403150734,1,Su2023,4.55,NA,core,TRUE,
蟒,0.730218403150734,1,Su2023,4.55,NA,core,TRUE,
