word_galician,translate_word_english,valence_mean,valence_sd,valence_n,arousal_mean,arousal_sd,arousal_n,concrete_mean,concrete_sd,concrete_n,imagine_mean,imagine_sd,imagine_n,aoa_mean,aoa_sd,aoa_n
residuo,waste,2.5714285714285716,1.6035674514745464,14,5.230769230769231,3.0592440829352534,13,5.785714285714286,2.7225149975873246,14,6.75,1.864744681524183,12,9.714285714285714,2.785362051554835,14
resistencia,resistance,7.416666666666667,2.151461800448215,12,6.857142857142857,1.0994504121565487,14,3.642857142857143,1.9848325973644327,14,4.3076923076923075,2.4961508830135313,13,9.08695652173913,2.9834855070455744,23
respectivo,respective,7.2727272727272725,1.4893561757288996,11,4.75,1.9598237397554634,12,4.214285714285714,1.672334684416758,14,4,2.3804761428476167,13,9.222222222222221,3.797143749398325,19
respecto,respect,7.214285714285714,2.5473537227897878,14,4.166666666666667,2.622744341103013,12,4.133333333333334,2.9244454093692624,15,4.357142857142857,2.3074175660629406,14,7.478260869565218,2.921232075331342,23
responsabilidade,responsibility,5,2.8284271247461903,14,7.916666666666667,1.1645001528813135,12,4,2.9277002188455996,15,4.571428571428571,2.563479777846623,14,8.181818181818182,3.0493771984950135,23
responsable,responsible,7.857142857142857,1.388730149658829,21,5.857142857142857,3.0091435749968887,14,4.230769230769231,2.681847813040049,13,4.916666666666667,2.5390883594254254,12,6.647058823529412,3.353005675334226,17
resposta,response,6.916666666666667,1.6764862244009215,12,6.294117647058823,1.6494205756246998,17,5.095238095238095,2.5865954825747672,21,4.5,2.7665585397468377,14,6.363636363636363,3.1250974010794876,22
restaurante,restaurant,6.666666666666667,2.5,9,6.214285714285714,2.224983022530611,14,7.214285714285714,2.8603004529801908,14,7.928571428571429,1.5915297775935686,14,4.777777777777778,2.669116521723236,19
resto,rest,3.6666666666666665,1.6761634196950517,15,4.857142857142857,2.684919218298981,14,4.142857142857143,1.9944979263017495,14,4.090909090909091,1.5782614139961386,11,7.157894736842105,1.979426344921871,20
resultado,result,5.066666666666666,1.9444671200491874,15,7.071428571428571,2.302650169304448,14,6.357142857142857,1.9057460827371857,14,5.181818181818182,2.5619594773603196,11,6.578947368421052,2.1164905300385097,20
retirado,retired,4.6923076923076925,1.7974340685458343,13,3.8333333333333335,2.657180095628834,12,5.2727272727272725,2.796101181678127,11,4.666666666666667,2.4984843890695503,12,9.785714285714286,2.887068553942708,14
reto,challenge,5.642857142857143,2.4371213428059835,14,7.357142857142857,1.6458405781822263,14,4.076923076923077,2.361550989693654,13,6.444444444444445,2.0682789409984763,9,7.571428571428571,2.502745744924215,14
retrato,portrait,6.6923076923076925,2.250356097177191,13,4.666666666666667,1.8387366263150304,15,7.5,1.243163121016122,12,7.571428571428571,1.6035674514745466,14,7.217391304347826,2.334650484628371,23
reunión,meeting,5.904761904761905,1.8948551898433275,21,6.214285714285714,1.2513728724621085,14,5.846153846153846,2.640901167094099,13,7.166666666666667,1.800673274757039,12,8.75,2.8635642126552705,17
revisión,review,4.818181818181818,1.6624188291872668,11,5.142857142857143,2.0701966780270626,14,4.071428571428571,2.1290765681316,14,5.230769230769231,2.712742958515303,13,7.826086956521739,3.2704207946246067,23
revista,magazine,5.5,1.8292495308606331,14,4.583333333333333,1.9286515936521476,12,7.6,1.7647338933351158,15,8.571428571428571,0.6462061726588583,14,5.260869565217392,1.3557081780499887,23
revolución,revolution,6.222222222222222,2.4888640871780128,9,6.857142857142857,3.009143574996888,14,4.642857142857143,2.7902892835178017,14,5.642857142857143,2.7902892835178017,14,10,3.429971702850177,19
rexeitamento,rejection,4.428571428571429,2.277457614712772,14,6.076923076923077,2.6287366566958372,13,3.2857142857142856,1.8575654633281302,14,4.636363636363637,3.2333489534143163,11,11.071428571428571,3.049950458974341,14
réxime,regime,3.739130434782609,2.5265389784220953,23,6.071428571428571,1.899971081329953,14,5.5,2.681847813040049,14,4.666666666666667,1.922750555056401,12,11.1875,2.8673636312034767,32
rexión,region,5.809523809523809,1.7781745588959368,21,4.666666666666667,0.9847319278346627,12,6.214285714285714,2.577374078952674,14,6.285714285714286,2.1277858274442307,14,8.071428571428571,2.432608151261197,14
rexistro,record,4.846153846153846,1.9935794376846319,13,4.444444444444445,2.006932429798716,9,5,2.54195563720897,14,5.071428571428571,2.129076568131601,14,10.214285714285714,2.486225790494235,14
rico,tasty,6.357142857142857,2.734597224093884,14,4.714285714285714,2.9724005172864634,14,4.857142857142857,2.632217967526897,21,5.75,2.41679727964699,12,4.071428571428571,2.1649048909393653,14
riqueza,wealth,6.642857142857143,2.4994504890580935,14,4.583333333333333,2.8749176536296677,12,3.3846153846153846,2.7549489268847775,13,6.478260869565218,2.8741728488762455,23,8.384615384615385,3.5482028676139126,14
risa,laughter,8.428571428571429,0.9376144618769915,14,4.6923076923076925,2.868931722918695,13,3.888888888888889,3.2956199888808646,9,7.428571428571429,1.9100658753958328,14,3.7857142857142856,1.9681530361296538,14
risco,risk,4.214285714285714,2.6363894724697734,14,7.384615384615385,1.9381460874790264,13,3.75,2.137330535547045,12,5.117647058823529,3.120143284794315,17,7.523809523809524,3.05972298777271,21
riso,laughter,6.923076923076923,2.1779783615981456,13,6.928571428571429,2.432608151261197,14,6.909090909090909,2.022599587389726,11,7.142857142857143,2.47626091756667,14,4.153846153846154,3.3378174966623986,14
ritmo,rhythm,6.357142857142857,2.02321689232929,14,6.809523809523809,2.1591444513753033,21,4.25,2.3403573930647275,12,6.642857142857143,2.4684826500112553,14,6.785714285714286,2.423556554658128,14
rival,rival,3.857142857142857,2.6269942712345036,14,6.909090909090909,2.3001976199685727,11,5.214285714285714,2.486225790494234,14,5.857142857142857,3.034599019440824,14,6.461538461538462,1.6641005886756888,13
rocha,rock,4.461538461538462,1.9839096340048947,13,5.2,2.1447610589527213,15,6.75,2.220769727328383,12,7.642857142857143,2.8448913148671586,14,5,2.0930724738891344,23
roda,wheel,5.916666666666667,1.7816403745544234,12,6.428571428571429,1.5548576840284833,14,6.285714285714286,3.0237157840738185,14,7.769230769230769,2.047512562185563,13,5.695652173913044,2.2650463091532353,23
rolda,round,4.888888888888889,0.7817359599705713,9,5.357142857142857,1.21573927222163,14,4.071428571428571,1.4392458342578485,14,3.642857142857143,1.9848325973644327,14,10.88888888888889,4.40439471556053,19
romano,roman,5.928571428571429,1.3847680013570571,14,6,2.309401076758503,13,5.642857142857143,1.945691210268034,14,6.454545454545454,2.2962419891481987,11,9.5,1.8708286933869707,14
romántico,romantic,7.5,1.786703022974913,14,5,3.2914029430219167,13,3.9285714285714284,2.758602927187983,14,7.090909090909091,1.5782614139961375,11,9.071428571428571,2.7586029271879817,14
rostro,face,5.416666666666667,2.3143164446679734,12,4.933333333333334,1.98086080374405,15,7,2.6890089681459286,14,7.173913043478261,2.166945355543846,23,6.869565217391305,3.5458599139904377,23
roupa,clothes,7.666666666666667,1.4354811251305455,12,4.6,2.2928460168844436,15,7.642857142857143,2.134231724753676,14,7.608695652173913,2.4259792855816285,23,4.130434782608695,1.4239620725952375,23
rúa,street,6.642857142857143,2.205138853368957,14,6.142857142857143,1.7913099142223283,14,6.363636363636363,2.4196167991120943,11,7.35,2.08440323404692,20,5.466666666666667,2.4162150645369382,15
ruído,noise,4.357142857142857,1.7368026705655186,14,7.214285714285714,2.2930856412794007,14,4.714285714285714,2.4112830016996583,21,5.5,2.7136021011998723,12,5,1.6641005886756874,14
rumbo,direction,5.538461538461538,1.6641005886756872,13,4.6923076923076925,1.7504578155735615,13,3.4,1.6388149028228556,15,4.75,2.7344602259445514,12,8.071428571428571,2.0177781274036484,14
rural,rural,7.785714285714286,0.8925823753039823,14,2.0833333333333335,1.8319554050414562,12,6,2.53546276418555,15,6.928571428571429,1.7743595036946853,14,6.913043478260869,2.0870388653056855,23
ruta,route,5.928571428571429,1.899971081329953,14,5,2.449489742783178,13,5.846153846153846,2.577018750615843,13,6.733333333333333,1.9073791542572847,15,7.545454545454546,1.3684762594679072,12
sábado,saturday,7.9523809523809526,1.203170415036477,21,5.083333333333333,3.175426480542942,12,7.357142857142857,2.0608863984346018,14,6.285714285714286,2.8670159085328115,14,4.214285714285714,1.4769288003552106,14
sabor,flavor,6.769230769230769,1.964427234329222,13,5.222222222222222,3.192874010111336,9,4.071428571428571,3.0499504589743425,14,5.571428571428571,2.8746715053613108,14,4,1.2060453783110545,14
saia,skirt,6.785714285714286,1.5776599725577727,14,4.076923076923077,2.100061049173669,13,7.928571428571429,1.3847680013570571,14,6.909090909090909,3.0807319083148226,11,6.071428571428571,2.7305757554120262,14
saída,exit,6.416666666666667,2.3532698077098577,12,6.066666666666666,2.6313132697969506,15,5,1.6641005886756874,14,6,2.1105794120443453,23,5.217391304347826,2.539801741352166,23
sala,room,5.083333333333333,1.6213537179739284,12,4.066666666666666,2.1536237457121516,15,7.642857142857143,1.6458405781822263,14,6.304347826086956,2.4014159196133287,23,5.826086956521739,2.4430266978975728,23
salto,jump,5.785714285714286,1.8471837786446454,14,6.615384615384615,1.9806758753205747,13,6,1.8586407545691703,12,7.545454545454546,2.2074254852038098,11,4.416666666666667,1.6213537179739275,12
sangue,blood,5.571428571428571,2.502745744924215,14,6.384615384615385,1.6602440351979155,13,6.833333333333333,2.7906771199618894,12,7.647058823529412,2.289682741958704,17,5.428571428571429,3.3252282413607124,21
sanitario,healthcare- related,5.5,2.27866357593825,14,5.666666666666667,2.2696949467968492,12,7.923076923076923,1.8912755158683452,13,6.826086956521739,2.790441052024238,23,7.928571428571429,3.3618741502616962,14
santo,saint,5.7272727272727275,2.723633936156219,11,4.4,2.4793887192315434,20,3.066666666666667,2.1201976547572388,15,4,2.7735009811261455,14,7,2,23
satisfeito,satisfied,7.785714285714286,1.8050600428356285,14,5.230769230769231,3.1399003740523934,13,3.3846153846153846,2.328750077418554,13,4.666666666666667,2.288688541085317,15,8.25,2.7344602259445514,12
saúde,health,7.071428571428571,2.36852065853142,14,4.333333333333333,3.6265017787828464,12,4.333333333333333,2.9920529661723823,15,5.071428571428571,1.9400351192017802,14,5.857142857142857,1.621286966755555,23
sector,sector,5.142857142857143,1.231455852429764,14,4.785714285714286,1.1217137594956017,14,3.909090909090909,2.0225995873897262,11,3.85,2.007223796297028,20,8.866666666666667,2.6149751888106394,15
século,century,5.714285714285714,1.8156825980064066,14,4,2.1122354181147664,14,5.090909090909091,3.3898243451407764,11,4.3,2.2501461940809184,20,8.466666666666667,2.669046557070432,15
sede,headquarters,4.714285714285714,2.614414816964751,14,4.380952380952381,2.0365704131257156,21,4.583333333333333,2.1514618004482156,12,3.5,1.8708286933869707,14,9,3.882901373576604,14
segredo,secret,6.461538461538462,1.6641005886756888,13,5.739130434782608,2.733918122474639,23,4.642857142857143,2.619663597227202,14,5,2.57203899958469,14,6.583333333333333,2.466441431158123,12
seguinte,next,5.2,1.014185105674219,15,5.857142857142857,1.9944979263017495,14,4.428571428571429,2.7655653397364617,14,3.909090909090909,2.467976720090587,11,6.315789473684211,1.6347827439397071,20
segundo,second,5.142857142857143,1.95555000554213,14,5.071428571428571,2.36852065853142,14,4.714285714285714,2.591193878173865,21,4.916666666666667,2.503028468705763,12,5.357142857142857,1.21573927222163,14
seguridade,security,8.538461538461538,0.6602252917735281,13,3.1666666666666665,2.855085839605379,12,5.176470588235294,2.877396699224124,17,5.0476190476190474,2.765432886117298,21,8.23076923076923,4.323460152737352,14
seguro,safe,7.083333333333333,1.7816403745544218,12,3.3333333333333335,2.2572634084745395,15,3.357142857142857,1.9848325973644327,14,4,2.256304299271065,23,6.043478260869565,2.8038652034381717,23
selección,selection,4.416666666666667,2.108783937953269,12,5.857142857142857,1.65748386032949,14,4.142857142857143,1.9944979263017495,14,4.384615384615385,2.785033259480083,13,7.782608695652174,2.8596967693530404,23
semana,week,5.071428571428571,1.5424399110243745,14,4.642857142857143,2.2738358934473855,14,5.7272727272727275,3.495451590021212,11,5.75,2.3591925469711477,20,5.2,2.5967012040004027,15
semellante,similar,5.5,2.2446517632945957,14,4.538461538461538,1.941450686788302,13,3.6666666666666665,2.5346089292516947,12,3.6470588235294117,2.343639703287075,17,7.809523809523809,3.2189912646518253,21
sensación,sensation,5.928571428571429,1.8171950369175576,14,3.8333333333333335,2.622744341103013,12,3.7333333333333334,2.9872745979922106,15,3.2142857142857144,1.8050600428356278,14,7.869565217391305,2.8172253891516448,23
sensibilidade,sensitivity,7.583333333333333,1.3789543689024477,12,3,2,11,2.8333333333333335,1.8504708655481243,12,4.928571428571429,2.302650169304448,14,9.23076923076923,3.876292174958053,13
sentenza,sentence,4,2.4720661623652207,19,5.6923076923076925,2.1750331562459526,13,3.9473684210526314,2.4602096615832094,19,5,2.065591117977289,16,11.38888888888889,2.789452589959899,18
sentido,sense,6.571428571428571,1.8693596482500354,14,5.714285714285714,2.367360472001592,14,3.272727272727273,2.3276988246295565,11,4.55,2.258900524358558,20,6.533333333333333,2.2635833370586393,15
sentimento,feeling,7.333333333333333,1.6143297699232961,12,6.357142857142857,2.924883767766687,14,3.142857142857143,2.8245392505720255,14,4.071428571428571,3.099982275738058,14,5.379310344827586,2.111427971496478,30
seo,breast (formal),5.5,1.9903613896824017,14,5.214285714285714,2.082105865503681,14,4.846153846153846,1.4632243987255134,13,3.6666666666666665,2,9,10.7,4.831608887776869,14
separación,separation,4.384615384615385,2.103111248383433,13,5.571428571428571,2.533294775106604,14,4.181818181818182,2.2723636072680713,11,5.928571428571429,2.164904890939366,14,6.571428571428571,2.20887321481358,14
ser,being,6.5,1.5075567228888183,12,4.823529411764706,2.5796146543051512,17,2.7142857142857144,2.667261838343906,21,3.5,2.8216198293778807,14,7.619047619047619,3.774601839614219,22
serán,evening,5.076923076923077,2.05999751057853,13,5.666666666666667,2.9336088024923512,12,5.545454545454546,2.4233710555190004,11,5.166666666666667,2.6911752530120077,12,6.153846153846154,3.0234129127569793,14
serie,series,7,1.1281521496355325,12,4.647058823529412,2.3701576021065622,17,7.0476190476190474,2.2688364964490164,21,6.428571428571429,2.4405007592795287,14,7.571428571428571,2.6752836965717965,22
serio,serious,4.857142857142857,2.3157368940873577,14,4,2.3874672772626644,21,3.8333333333333335,1.9924098397912435,12,5.785714285714286,2.22498302253061,14,5.714285714285714,1.9386185179765916,14
servizo,service,6.333333333333333,1.7752507291971895,12,5.304347826086956,2.3439435032110003,23,6.0476190476190474,2.673503141501623,21,5.863636363636363,2.6955952526731024,22,8.387096774193548,2.8363993531099574,31
sesión,session,5.217391304347826,2.0661013294505457,23,5.071428571428571,2.092634913003432,14,4.785714285714286,3.11765620615555,14,5,1.8090680674665818,12,9.03225806451613,2.869191186469826,32
setembro,september,6,1.61245154965971,21,6.416666666666667,2.644319239884671,12,6.214285714285714,2.2930856412794007,14,6.285714285714286,1.9778998741311236,14,4.153846153846154,1.4051188470584877,14
sexual,sexual,6.285714285714286,2.0542103640523828,14,7.142857142857143,2.4133329285815126,14,4.9523809523809526,2.178903175365773,21,6.833333333333333,1.8504708655481232,12,10.857142857142858,2.4449993820085076,14
signo,sign,5.785714285714286,1.7619295117556781,14,4.923076923076923,1.1151635501529549,13,5.777777777777778,2.8185890875479602,9,5.928571428571429,2.615465415687874,14,6.428571428571429,2.563479777846623,14
silencio,silence,5.3076923076923075,2.2870874995874626,13,3.4166666666666665,3.058767824804721,12,6.117647058823529,3.238100387209615,17,5.0476190476190474,2.871866822751196,21,3.2857142857142856,1.266647387553302,14
simbólico,symbolic,6.333333333333333,1.4974726182552534,12,5.071428571428571,2.432608151261197,14,3.769230769230769,2.4547181153120263,13,4.923076923076923,2.7526211284742903,13,10.333333333333334,3.5186577527449834,15
símbolo,symbol,5.857142857142857,2.1788191176076888,14,4.846153846153846,2.444250186531439,13,4.071428571428571,2.3685206585314194,14,6.5,2.540579747724022,12,9,2.9871519752227074,14
similar,similar,5.25,1.9128750375000738,12,4.384615384615385,1.8045526471705544,13,3.347826086956522,2.123648140094046,23,4.071428571428571,2.2348390310054755,14,8,3.281650616569468,14
simple,simple,5.214285714285714,1.5281246137553157,14,3.1739130434782608,2.059394745882292,23,4.285714285714286,2.091321681049181,14,2.8333333333333335,2.2087978356535665,12,7.333333333333333,2.3502786055720133,15
sinal,signal,5.75,2.0056737702645644,12,5.785714285714286,2.22498302253061,14,7.357142857142857,1.6919330254585607,14,6.142857142857143,2.713418022096367,14,6.4,2.1431526889785206,30
sinatura,signature,5.6923076923076925,2.657837949180229,13,5.285714285714286,2.091321681049181,14,7.181818181818182,2.2279219832921355,11,7.214285714285714,1.8050600428356285,14,7.571428571428571,3.0309756163343162,14
sindicato,union,5.285714285714286,2.091321681049181,14,5.809523809523809,2.3155787099351124,21,5.416666666666667,2.609713789020946,12,4.928571428571429,2.786348194992195,14,12.571428571428571,1.8277470669267535,14
singular,singular,6,1.044465935734187,12,4.857142857142857,2.4133329285815135,14,4.153846153846154,2.4781092875467863,13,4.384615384615385,2.2560460078960243,13,8.066666666666666,2.1536237457121508,15
síntoma,symptom,3.0714285714285716,1.9792883614022532,14,7.571428571428571,1.6508406117111145,14,3.6923076923076925,2.1363760352762258,13,6,2.6457513110645907,9,8.357142857142858,2.2397507710643865,14
sinxelo,simple,6.214285714285714,2.2930856412794007,14,4.428571428571429,3.1553199451155436,14,2.9523809523809526,1.4654757069358222,21,5.5,2.467976720090587,12,7.214285714285714,4.405915104956962,14
sistema,system,4.357142857142857,1.1507283885330304,14,5.818181818181818,1.8877596148970777,11,4.05,2.5848750351551657,20,5.2,2.9808915253182704,15,8.615384615384615,2.534379001467011,14
sitio,site,6.714285714285714,1.6374732612530452,14,5.3076923076923075,1.5483655567842813,13,5.5,2.7797972457128464,12,6.411764705882353,2.5994909003834716,17,4.428571428571429,2.203892660077359,21
situación,situation,4.642857142857143,1.9057460827371868,14,6.363636363636363,1.566698903601281,11,3.6,2.2337129816094383,20,4.666666666666667,2.46885359939347,15,7.142857142857143,2.5677629550654766,14
só,alone,4.166666666666667,2.28963408483195,12,4.647058823529412,2.5480673183461087,17,3.6666666666666665,2.41522945769824,21,5.571428571428571,3.673486830588276,14,5.636363636363637,2.1940494100755377,22
sobriño,nephew,6.818181818181818,1.401298099490741,11,5,2,14,7.214285714285714,2.2592909516916158,14,6.3076923076923075,2.8397363546819907,13,5.695652173913044,2.7540842828704695,23
social,social,6.214285714285714,1.7619295117556795,14,6.545454545454546,1.9164360862620164,11,3.95,2.4596747752497685,20,5.066666666666666,2.250925735484551,15,8.615384615384615,3.014920163079545,14
sociedade,society,6.428571428571429,1.7851647506079622,14,6.714285714285714,1.5898026693500455,14,4.2727272727272725,2.3276988246295565,11,6.2,2.440879910368822,20,8.466666666666667,2.695675549220764,15
socio,partner,5.857142857142857,2.10702644491246,14,5.083333333333333,1.1645001528813157,12,6.538461538461538,2.757274760078166,13,5.565217391304348,2.6938665512692777,23,9.642857142857142,2.84489131486716,14
sofá,sofa,7.153846153846154,1.5730095277394152,13,1.9166666666666667,1.4433756729740643,12,7.818181818181818,1.8340219092574555,11,7.916666666666667,2.2343733444579574,12,4,1.7974340685458343,14
software,software,5.090909090909091,1.7580981459830658,11,5.75,1.764549903980152,12,4.714285714285714,2.30145677706606,14,5.6923076923076925,2.868931722918695,13,12,2.091650066335189,19
sol,sun,7.384615384615385,2.180919589625041,13,3,2.5584085962673253,12,7.294117647058823,2.338928864949534,17,8.285714285714286,1.419255337945118,21,3.2857142857142856,2.054210364052382,14
solar,solar,5.642857142857143,1.9848325973644327,14,4.615384615384615,2.902253766140536,13,5.928571428571429,1.899971081329953,14,5.818181818181818,2.0889318714683736,11,7.785714285714286,1.625686668105864,14
solicitude,request,5.545454545454546,1.967924610529396,11,5.928571428571429,1.8171950369175576,14,5.285714285714286,2.367360472001592,14,5.769230769230769,2.4884347876341253,13,9.608695652173912,3.486847109753797,23
solidariedade,solidarity,8.23076923076923,1.4806443503784723,13,4.769230769230769,2.743290182543769,13,2.933333333333333,1.579632265825846,15,5.75,2.378884383296277,12,8.714285714285714,2.6436737675081985,14
solo,soil,4,1.5689290811054724,14,3.1666666666666665,2.081665999466133,12,5.5,3.5027461753930687,14,5.214285714285714,3.0427359001795993,14,5,2.6457513110645907,13
solución,solution,7.857142857142857,1.3506205330054109,14,5.076923076923077,3.5228193837119166,13,3.75,2.0056737702645644,12,4.823529411764706,2.811478572691936,17,6.380952380952381,2.4995237641636954,21
son,sound,6.857142857142857,1.4928400545843576,21,4.333333333333333,2.933608802492351,12,6.142857142857143,2.713418022096367,14,5.857142857142857,2.5975474485084478,14,5.769230769230769,1.423250162705428,14
sona,fame,5.153846153846154,1.2810252304406966,13,4.916666666666667,2.466441431158124,12,4.7272727272727275,1.954016841836789,11,4.75,2.179449471770337,12,9.076923076923077,3.925589944232129,14
sonoro,sonorous,6.923076923076923,1.6052797503622462,13,6.142857142857143,2.5376289010728965,14,3.727272727272727,1.848832555474351,11,5.928571428571429,1.9792883614022538,14,6,3.088439984597651,14
soño,dream,7.416666666666667,1.3113721705515053,12,3.6,2.613153540948451,15,2.7142857142857144,2.198900824313101,14,4.173913043478261,2.6569321665314316,23,3.090909090909091,1.9978343252987698,23
soporte,support,6.636363636363637,1.6895400127092155,11,4.416666666666667,1.443375672974064,12,5.785714285714286,2.118728625617492,14,5.6923076923076925,2.0970064133034736,13,9.631578947368421,3.562310834210311,19
sorprendente,surprising,6.928571428571429,1.1411388181101383,14,7.461538461538462,1.6132464481796038,13,3.1666666666666665,2.2896340848319503,12,5,3.0983866769659336,11,7,2.522624895547565,12
sorpresa,surprise,7.571428571428571,1.6967972416057495,14,7.095238095238095,2.2339373738930535,21,4.75,2.137330535547045,12,6.714285714285714,2.399633671676108,14,5.5,2.681847813040049,14
sorriso,smile,8.285714285714286,1.6374732612530452,14,4.608695652173913,3.3130476279371894,23,7.857142857142857,1.0271051820261892,14,8.666666666666666,0.49236596391732745,12,4.466666666666667,1.8073922282301282,15
sospeita,suspicion,5,2.3804761428476167,13,7.833333333333333,1.2673044646258462,12,4.090909090909091,3.080731908314823,11,5.333333333333333,2.461829819586655,12,8.428571428571429,3.5238590235113576,14
suave,soft,7.076923076923077,1.4978617237881948,13,2.6153846153846154,2.1809195896250406,13,6.6,2.2928460168844436,15,7,1.348399724926484,12,5.142857142857143,2.1432234119210705,14
substancia,substance,3.7777777777777777,1.9860625479688305,9,5.928571428571429,1.730463953541216,14,3.2857142857142856,2.0913216810491813,14,5.928571428571429,3.0999822757380584,14,8.31578947368421,2.667762932557443,19
subvención,subsidy,5.428571428571429,2.0648816585306444,14,5.230769230769231,2.0878156908535677,13,3,2.0615528128088303,9,4.5,2.345207879911715,14,12.214285714285714,3.662251754329281,14
suceso,event,4.769230769230769,1.5892265495016835,13,5.444444444444445,2.1278575558006176,9,4.785714285714286,2.577374078952673,14,3.5714285714285716,2.1380899352993947,14,7.928571428571429,2.302650169304448,14
suficiente,sufficient,4.666666666666667,2.008316044185609,21,4.833333333333333,2.949062511539845,12,4.642857142857143,2.9510661139308976,14,3.5,1.8292495308606331,14,6.538461538461538,1.198289379030558,14
suor,sweat,4.142857142857143,2.1432234119210705,14,5.363636363636363,1.963299634428086,11,7.357142857142857,2.02321689232929,14,7.142857142857143,2.178819117607688,14,6.6923076923076925,1.7504578155735602,13
superior,superior,5.380952380952381,2.438774087040259,21,5.857142857142857,2.7416206003901262,14,3.5384615384615383,2.1061570302086774,13,4.916666666666667,2.2343733444579588,12,8.764705882352942,3.2505655616505003,17
sur,south,6.043478260869565,2.0993128934263052,23,5.142857142857143,2.537628901072897,14,5.785714285714286,2.7506243047595693,14,5.083333333333333,2.6784776318353725,12,7.15625,3.4929364206509224,32
suxeito,subject,5.357142857142857,2.097879620259204,14,4.384615384615385,2.103111248383433,13,4.846153846153846,2.9110752265029105,13,5.066666666666666,2.3441924185608345,15,9.75,3.467380462644282,12
tabaco,tobacco,2.4285714285714284,2.3766261061327354,14,6.714285714285714,2.43147854444326,14,8.384615384615385,0.9607689228305236,13,6.888888888888889,3.2574700476153446,9,7.642857142857143,2.8177225625601316,14
taberna,tavern,6.153846153846154,2.444250186531439,13,6.538461538461538,2.536907060949896,13,7.266666666666667,2.8401877872187717,15,8.333333333333334,1.230914909793326,12,9.692307692307692,3.376008871054087,14
táboa,plank,4.857142857142857,1.9158104473902609,14,4.461538461538462,1.8536173919925967,13,6.769230769230769,2.862220762329085,13,7.933333333333334,1.6242214252050842,15,8.333333333333334,3.2844906435973877,12
tarde,afternoon,5.333333333333333,1.9880595947760096,15,5.642857142857143,2.8718030481306944,14,5.357142857142857,2.023216892329291,14,6.7272727272727275,1.7372915179041826,11,5,2.077447826946374,20
tarefa,task,3.7857142857142856,2.3592231912080863,14,6.0476190476190474,2.201730920802778,21,5.25,2.220769727328383,12,7.357142857142857,1.446860944737465,14,6.357142857142857,1.9456912102680328,14
teatral,theatrical,6.285714285714286,1.6837947722821915,14,4.538461538461538,2.7268841992093167,13,5.666666666666667,2.692582403567252,9,5.142857142857143,2.507132682112035,14,6.785714285714286,1.2513728724621085,14
teatro,theater,6.761904761904762,2.2562083659263816,21,6.428571428571429,2.9277002188455996,14,7.076923076923077,2.05999751057853,13,8,1.5954480704349312,12,6.470588235294118,1.5857824196127734,17
técnica,technique,6.25,1.3568010505999362,12,5.214285714285714,2.044827298653527,14,5.142857142857143,2.5677629550654775,14,4.857142857142857,3.084879822048748,14,8.214285714285714,3.292608364392863,30
tecnoloxía,technology,6.761904761904762,1.9210612146613633,21,6.285714285714286,2.614414816964752,14,6.461538461538462,2.401922307076308,13,7.5,2.354878881270658,12,9.411764705882353,2.739954915902169,17
tecnolóxico,technological,5.785714285714286,1.968153036129653,14,5.071428571428571,2.302650169304448,14,4.380952380952381,1.883512423006296,21,5.5,2.6111648393354674,12,9.857142857142858,3.134354131902748,14
teima,obsession,4.583333333333333,2.0652243256245835,12,4.928571428571429,2.234839031005476,14,3.923076923076923,1.9348358440936906,13,3.6153846153846154,2.1423686866978775,13,11.090909090909092,4.206056239627461,15
teito,ceiling,6.285714285714286,1.6837947722821915,14,3.923076923076923,2.2898885875932358,13,7.444444444444445,2.1278575558006176,9,7.642857142857143,1.6458405781822263,14,6.714285714285714,2.972400517286464,14
telefónico,telephone-related,5.357142857142857,1.008208072018627,14,6,1.7888543819998317,11,5.5,2.5038431998091992,14,5.785714285714286,1.888368095985013,14,7.923076923076923,3.1480559731771622,13
teléfono,telephone,7,2.174229226018436,12,6.2,1.7808505191139907,15,8.428571428571429,0.8516306272526408,14,7.608695652173913,2.291072207004291,23,5.363636363636363,2.172237261123821,23
tema,theme,5.133333333333334,2.0307165050320357,15,5.857142857142857,2.507132682112035,14,4.928571428571429,2.26899793925681,14,4.7272727272727275,2.412090756622109,11,6.368421052631579,1.8918106058538346,20
temor,fear,3.6923076923076925,3.010664804341819,13,7.769230769230769,1.964427234329222,13,3.6666666666666665,2.9439202887759492,15,5.666666666666667,2.3094010767585034,12,6.642857142857143,2.9510661139308967,14
tempada,period of time,6.230769230769231,1.964427234329223,13,5,1.9215378456610457,14,4.083333333333333,2.4664414311581235,12,4.428571428571429,2.31098665955893,14,7.846153846153846,1.1435437497937329,14
temperatura,temperature,6.0476190476190474,1.774153050787628,21,5.5,1.5666989036012806,12,6.5,2.2446517632945957,14,7.071428571428571,1.8171950369175576,14,5.923076923076923,1.9348358440936901,14
templo,temple,6.571428571428571,1.2838814775327392,14,4.384615384615385,2.2560460078960243,13,6.916666666666667,2.466441431158123,12,7.090909090909091,2.508168473390312,11,8.416666666666666,2.0207259421636894,12
tempo,time,5.818181818181818,1.60113596038449,11,6.6,2.370875920747213,20,2.8666666666666667,2.53170373652286,15,2.857142857142857,2.4449993820085063,14,5,1.6787441193290353,23
