word,mean_percentile,n_sources,sources,mean_raw_concreteness,gloss_english,tier,selected,gloss_source
gebruiksaanwijzing,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
geknor,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
geneesmiddel,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
gries,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
haartooi,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
halte,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
handelswaar,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
handjeklap,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
harten,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
herkauwer,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
hersenbloeding,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
hoofdweg,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
hoogspringer,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
houthakker,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
huilbui,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
huisbaas,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
ijlbode,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
ijscoman,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
ijsvrij,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
instappen,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
joker,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
journaliste,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
kapster,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
karate,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
karbouw,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
kernexplosie,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
kernreactor,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
kinderoppas,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
klasgenoot,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
kleuter,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
kopie,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
kruid,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
kunststof,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
leerling,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
leerlinge,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
lichtinval,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
lijfgeur,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
lobby,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
logeerkamer,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
lotje,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
lotushouding,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
lumbago,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
maaltijd,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
magazijnier,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
mals,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
manen,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
maneschijn,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
marathon,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
matrone,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
mensaap,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
menseneter,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
metselaar,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
modelwoning,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
monitor,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
museumstuk,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
nacht,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
nageboorte,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
obstakel,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
parkwachter,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
pastel,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
percussie,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
pijnstiller,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
pispaal,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
pitsen,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
plakken,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
platina,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
pluk,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
pompbediende,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
postnummer,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
presentator,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
punker,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
pupil,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
racer,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
reisleider,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
rijles,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
roebel,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
rollen,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
rolveger,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
roofvis,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
rookster,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
ruche,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
sacharine,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
schemer,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
schijnwerper,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
schildklier,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
scholier,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
secretaris,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
seksclub,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
sensor,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
skigebied,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
snik,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
songtekst,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
souper,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
specerij,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
speeltje,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
spil,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
splitsing,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
spook,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
squaw,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
stallen,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
steekpartij,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
stem,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
stompen,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
stop,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
stuntman,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
tekenles,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
theewater,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
titanium,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
trailer,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
trombonist,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
tuinbouwer,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
turf,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
uitsmijter,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
veedrijver,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
verdikking,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
verkleuring,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
verlengstuk,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
vermomming,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
verpleeghuis,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
vezels,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
vlaggenschip,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
vlerk,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
vrijen,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
wereldwinkel,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
winkeljuffrouw,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
witgoed,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
wurger,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
wurging,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
zeefdruk,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
zonnewering,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
zouten,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
zwerk,0.671679024322639,1,Brysbaert2014a,3.8,NA,core,FALSE,
bloesem,0.671168282190197,2,Brysbaert2014a;Jasmin2012,5.845,NA,core,FALSE,
boodschappen,0.669116713844573,2,Brysbaert2014a;Jasmin2012,5.885,NA,core,FALSE,
kleding,0.669054093524767,2,Brysbaert2014a;Jasmin2012,5.88,NA,core,FALSE,
braaksel,0.668827207408186,2,Brysbaert2014a;Jasmin2012,5.835,NA,core,FALSE,
stad,0.664295880607484,2,Brysbaert2014a;Jasmin2012,5.865,NA,core,FALSE,
aardlaag,0.66426443073938,1,Brysbaert2014a,3.79,NA,core,FALSE,
achterligger,0.66426443073938,1,Brysbaert2014a,3.79,NA,core,FALSE,
adamskostuum,0.66426443073938,1,Brysbaert2014a,3.79,NA,core,FALSE,
babydoll,0.66426443073938,1,Brysbaert2014a,3.79,NA,core,FALSE,
banier,0.66426443073938,1,Brysbaert2014a,3.79,NA,core,FALSE,
bezinksel,0.66426443073938,1,Brysbaert2014a,3.79,NA,core,FALSE,
buiklanding,0.66426443073938,1,Brysbaert2014a,3.79,NA,core,FALSE,
city,0.66426443073938,1,Brysbaert2014a,3.79,NA,core,FALSE,
cycloon,0.66426443073938,1,Brysbaert2014a,3.79,NA,core,FALSE,
eter,0.66426443073938,1,Brysbaert2014a,3.79,NA,core,FALSE,
exhibitionist,0.66426443073938,1,Brysbaert2014a,3.79,NA,core,FALSE,
kantje,0.66426443073938,1,Brysbaert2014a,3.79,NA,core,FALSE,
kantklossen,0.66426443073938,1,Brysbaert2014a,3.79,NA,core,FALSE,
kernkop,0.66426443073938,1,Brysbaert2014a,3.79,NA,core,FALSE,
klip,0.66426443073938,1,Brysbaert2014a,3.79,NA,core,FALSE,
koren,0.66426443073938,1,Brysbaert2014a,3.79,NA,core,FALSE,
kwikzilver,0.66426443073938,1,Brysbaert2014a,3.79,NA,core,FALSE,
leerlooier,0.66426443073938,1,Brysbaert2014a,3.79,NA,core,FALSE,
leesplank,0.66426443073938,1,Brysbaert2014a,3.79,NA,core,FALSE,
lekkage,0.66426443073938,1,Brysbaert2014a,3.79,NA,core,FALSE,
luchtalarm,0.66426443073938,1,Brysbaert2014a,3.79,NA,core,FALSE,
mausoleum,0.66426443073938,1,Brysbaert2014a,3.79,NA,core,FALSE,
melker,0.66426443073938,1,Brysbaert2014a,3.79,NA,core,FALSE,
prediker,0.66426443073938,1,Brysbaert2014a,3.79,NA,core,FALSE,
promenade,0.66426443073938,1,Brysbaert2014a,3.79,NA,core,FALSE,
provisiekast,0.66426443073938,1,Brysbaert2014a,3.79,NA,core,FALSE,
rebus,0.66426443073938,1,Brysbaert2014a,3.79,NA,core,FALSE,
signalisatie,0.66426443073938,1,Brysbaert2014a,3.79,NA,core,FALSE,
song,0.66426443073938,1,Brysbaert2014a,3.79,NA,core,FALSE,
springer,0.66426443073938,1,Brysbaert2014a,3.79,NA,core,FALSE,
stratego,0.66426443073938,1,Brysbaert2014a,3.79,NA,core,FALSE,
stratenmaker,0.66426443073938,1,Brysbaert2014a,3.79,NA,core,FALSE,
tiktak,0.66426443073938,1,Brysbaert2014a,3.79,NA,core,FALSE,
hardloper,0.664242201612469,2,Brysbaert2014a;Jasmin2012,5.855,NA,core,FALSE,
suikerriet,0.663993303692842,2,Brysbaert2014a;Jasmin2012,5.8,NA,core,FALSE,
lijkenhuis,0.663677749438746,2,Brysbaert2014a;Jasmin2012,5.85,NA,core,FALSE,
pamflet,0.663422176571792,2,Brysbaert2014a;Jasmin2012,5.82,NA,core,FALSE,
artillerie,0.662774582496016,1,Brysbaert2014a,3.78,NA,core,FALSE,
cyaankali,0.662774582496016,1,Brysbaert2014a,3.78,NA,core,FALSE,
egelantier,0.662774582496016,1,Brysbaert2014a,3.78,NA,core,FALSE,
ester,0.662774582496016,1,Brysbaert2014a,3.78,NA,core,FALSE,
jade,0.662774582496016,1,Brysbaert2014a,3.78,NA,core,FALSE,
muzelman,0.662774582496016,1,Brysbaert2014a,3.78,NA,core,FALSE,
oratorium,0.662774582496016,1,Brysbaert2014a,3.78,NA,core,FALSE,
plantsoen,0.662774582496016,1,Brysbaert2014a,3.78,NA,core,FALSE,
snaak,0.662774582496016,1,Brysbaert2014a,3.78,NA,core,FALSE,
vaars,0.662774582496016,1,Brysbaert2014a,3.78,NA,core,FALSE,
bakzeil,0.66190839165685,1,Brysbaert2014a,3.77,NA,core,FALSE,
borstwering,0.66190839165685,1,Brysbaert2014a,3.77,NA,core,FALSE,
gieterij,0.66190839165685,1,Brysbaert2014a,3.77,NA,core,FALSE,
hang,0.66190839165685,1,Brysbaert2014a,3.77,NA,core,FALSE,
klodder,0.66190839165685,1,Brysbaert2014a,3.77,NA,core,FALSE,
onderwater,0.66190839165685,1,Brysbaert2014a,3.77,NA,core,FALSE,
pekel,0.66190839165685,1,Brysbaert2014a,3.77,NA,core,FALSE,
polio,0.66190839165685,1,Brysbaert2014a,3.77,NA,core,FALSE,
steltloper,0.66190839165685,1,Brysbaert2014a,3.77,NA,core,FALSE,
stoma,0.66190839165685,1,Brysbaert2014a,3.77,NA,core,FALSE,
suizen,0.66190839165685,1,Brysbaert2014a,3.77,NA,core,FALSE,
tapper,0.66190839165685,1,Brysbaert2014a,3.77,NA,core,FALSE,
track,0.66190839165685,1,Brysbaert2014a,3.77,NA,core,FALSE,
tweeloop,0.66190839165685,1,Brysbaert2014a,3.77,NA,core,FALSE,
zandvorm,0.66190839165685,1,Brysbaert2014a,3.77,NA,core,FALSE,
ambrozijn,0.660072067077819,1,Brysbaert2014a,3.75,NA,core,FALSE,
bolgewas,0.660072067077819,1,Brysbaert2014a,3.75,NA,core,FALSE,
bongo,0.660072067077819,1,Brysbaert2014a,3.75,NA,core,FALSE,
borderel,0.660072067077819,1,Brysbaert2014a,3.75,NA,core,FALSE,
carburatie,0.660072067077819,1,Brysbaert2014a,3.75,NA,core,FALSE,
chroom,0.660072067077819,1,Brysbaert2014a,3.75,NA,core,FALSE,
cornet,0.660072067077819,1,Brysbaert2014a,3.75,NA,core,FALSE,
drevel,0.660072067077819,1,Brysbaert2014a,3.75,NA,core,FALSE,
elfenbankje,0.660072067077819,1,Brysbaert2014a,3.75,NA,core,FALSE,
epigoon,0.660072067077819,1,Brysbaert2014a,3.75,NA,core,FALSE,
gems,0.660072067077819,1,Brysbaert2014a,3.75,NA,core,FALSE,
gerij,0.660072067077819,1,Brysbaert2014a,3.75,NA,core,FALSE,
grenadier,0.660072067077819,1,Brysbaert2014a,3.75,NA,core,FALSE,
grenen,0.660072067077819,1,Brysbaert2014a,3.75,NA,core,FALSE,
hoefslag,0.660072067077819,1,Brysbaert2014a,3.75,NA,core,FALSE,
kakadoris,0.660072067077819,1,Brysbaert2014a,3.75,NA,core,FALSE,
kakenestje,0.660072067077819,1,Brysbaert2014a,3.75,NA,core,FALSE,
knoedel,0.660072067077819,1,Brysbaert2014a,3.75,NA,core,FALSE,
kosthuis,0.660072067077819,1,Brysbaert2014a,3.75,NA,core,FALSE,
ledenpop,0.660072067077819,1,Brysbaert2014a,3.75,NA,core,FALSE,
liguster,0.660072067077819,1,Brysbaert2014a,3.75,NA,core,FALSE,
mare,0.660072067077819,1,Brysbaert2014a,3.75,NA,core,FALSE,
melasse,0.660072067077819,1,Brysbaert2014a,3.75,NA,core,FALSE,
mispel,0.660072067077819,1,Brysbaert2014a,3.75,NA,core,FALSE,
prikkertje,0.660072067077819,1,Brysbaert2014a,3.75,NA,core,FALSE,
rachitis,0.660072067077819,1,Brysbaert2014a,3.75,NA,core,FALSE,
rapier,0.660072067077819,1,Brysbaert2014a,3.75,NA,core,FALSE,
rohypnol,0.660072067077819,1,Brysbaert2014a,3.75,NA,core,FALSE,
santenkraam,0.660072067077819,1,Brysbaert2014a,3.75,NA,core,FALSE,
schutsluis,0.660072067077819,1,Brysbaert2014a,3.75,NA,core,FALSE,
sol,0.660072067077819,1,Brysbaert2014a,3.75,NA,core,FALSE,
spinnaker,0.660072067077819,1,Brysbaert2014a,3.75,NA,core,FALSE,
spoelsel,0.660072067077819,1,Brysbaert2014a,3.75,NA,core,FALSE,
strychnine,0.660072067077819,1,Brysbaert2014a,3.75,NA,core,FALSE,
stukwerk,0.660072067077819,1,Brysbaert2014a,3.75,NA,core,FALSE,
tapisserie,0.660072067077819,1,Brysbaert2014a,3.75,NA,core,FALSE,
troel,0.660072067077819,1,Brysbaert2014a,3.75,NA,core,FALSE,
waker,0.660072067077819,1,Brysbaert2014a,3.75,NA,core,FALSE,
stoffer,0.658604913655365,2,Brysbaert2014a;Jasmin2012,5.81,NA,core,FALSE,
drank,0.658209477357213,2,Brysbaert2014a;Jasmin2012,5.8,NA,core,FALSE,
moeder,0.653993363301674,2,Brysbaert2014a;Jasmin2012,5.8,NA,core,FALSE,
guillotine,0.653477063887504,2,Brysbaert2014a;Jasmin2012,5.79,NA,core,FALSE,
achterkamer,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
amfetamine,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
appelaar,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
arbiter,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
artikel,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
autorace,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
baan,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
beelden,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
begroeiing,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
bewaking,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
bloedtransfusie,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
bodem,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
bouwwerk,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
bronzen,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
bros,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
bruidegom,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
bruidspaar,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
brunch,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
buigzaam,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
bundel,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
buurmeisje,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
cameraman,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
cijfers,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
compressor,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
continent,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
decor,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
deksels,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
deuntje,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
diagonaal,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
dier,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
docente,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
drogisterij,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
droogkuis,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
drumband,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
dutje,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
eb,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
eclips,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
eetwaren,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
etenswaren,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
explosie,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
feestganger,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
feestmuts,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
filmmaker,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
folkmuziek,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
fotomodel,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
garagehouder,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
gedierte,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
gehoorgang,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
gelagkamer,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
geluiddemper,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
geroffel,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
getrappel,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
gewelf,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
gezwel,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
glacé,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
grazen,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
groente,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
handenarbeid,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
hechting,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
herenboer,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
hobbel,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
hockeyspeler,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
homostel,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
hoofdeinde,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
huishoudster,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
inenting,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
jogger,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
jongeman,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
journaal,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
kannibaal,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
kant,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
kapittel,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
kapseizen,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
kieken,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
kijkdoos,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
kneden,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
kniebuiging,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
kommagetal,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
koper,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
kou,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
koude,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
kraakpand,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
kramp,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
kreupel,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
kruisen,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
kruisweg,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
kunsten,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
kuuroord,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
kwakken,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
landgoed,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
landhuis,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
leeuwentemmer,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
lesrooster,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
leverancier,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
maalderij,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
machinerie,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
mank,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
manometer,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
markering,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
marktkramer,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
medicament,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
meezingen,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
methanol,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
muziekje,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
muziekkamer,0.652068463723928,1,Brysbaert2014a,3.73,NA,core,FALSE,
